country,activeworkers,keystrokes ,mouseevents,dayoftheweek,hour
Sri Lanka,0.054724776,77.4696516747,71.5103697295,0,14
Sri Lanka,0.055568486,75.3672071228,66.5620550048,0,15
Sri Lanka,0.0555102991,80.4760429071,72.3499975054,0,16
Sri Lanka,0.0520481788,78.5414851036,59.6155083587,0,17
Sri Lanka,0.0413126964,78.6619654949,54.6941234492,0,18
Sri Lanka,0.0410508553,76.2668637582,56.5167132181,0,19
Sri Lanka,0.0439311067,77.8641055355,56.363113344,0,20
Sri Lanka,0.0459676481,83.8768461278,54.4316522382,0,21
Sri Lanka,0.0444256953,93.4179146035,56.5079224817,0,22
Sri Lanka,0.0379087629,97.4560345683,53.8834016369,0,23
Sri Lanka,0.0292971023,91.582968659,49.3418372774,1,0
Sri Lanka,0.0228383568,86.6957555335,45.0689335613,1,1
Sri Lanka,0.0182124985,77.1512080049,47.7002183571,1,2
Sri Lanka,0.015710462,68.4587567924,44.1754058401,1,3
Sri Lanka,0.0156231817,59.0973850119,48.6726787449,1,4
Sri Lanka,0.017397882,54.2993097895,53.7436072612,1,5
Sri Lanka,0.0218491796,57.0386899202,50.8336926699,1,6
Sri Lanka,0.0297625975,54.5210054995,48.8111408517,1,7
Sri Lanka,0.044920284,53.6783050825,56.9947753901,1,8
Sri Lanka,0.0540847201,67.4257624032,74.4308481332,1,9
Sri Lanka,0.0599325032,71.4633293627,69.6025161159,1,10
Sri Lanka,0.0602234377,84.3191780322,80.1449478782,1,11
Sri Lanka,0.0603689049,79.3358764431,72.125467246,1,12
Sri Lanka,0.0585069242,65.2497848959,61.1501643147,1,13
Sri Lanka,0.0590887932,78.1661956191,71.6288356973,1,14
Sri Lanka,0.0593215408,76.6962075175,67.0116892301,1,15
Sri Lanka,0.0586814849,82.7209388142,71.272880992,1,16
Sri Lanka,0.0559176074,72.0348680343,60.9139825946,1,17
Sri Lanka,0.0459094612,76.1162427915,57.5668205233,1,18
Sri Lanka,0.0461422088,78.1733678449,57.6165930059,1,19
Sri Lanka,0.0471604795,82.9721161418,55.6060937801,1,20
Sri Lanka,0.049080647,83.3541783063,56.6730742961,1,21
Sri Lanka,0.0477714419,94.1765186442,55.6631209519,1,22
Sri Lanka,0.0407599209,102.572786489,57.2168160781,1,23
Sri Lanka,0.0324101012,99.1939745801,48.6708902799,2,0
Sri Lanka,0.0247003375,84.9826672827,43.7836689209,2,1
Sri Lanka,0.0194344234,76.6080991391,45.3164563809,2,2
Sri Lanka,0.0159432096,65.1531539838,47.4719939697,2,3
Sri Lanka,0.0153613406,59.3299237018,47.7895636551,2,4
Sri Lanka,0.0171651344,64.3781545044,53.038428312,2,5
Sri Lanka,0.0211509368,60.5791959732,49.3833298682,2,6
Sri Lanka,0.029471663,50.0883793341,43.9965833231,2,7
Sri Lanka,0.0445129757,50.4976942017,54.8916207943,2,8
Sri Lanka,0.0546084022,70.3288876247,71.0694902321,2,9
Sri Lanka,0.058623298,75.4550747974,68.9372921169,2,10
Sri Lanka,0.0601652508,84.9352154547,77.6123426665,2,11
Sri Lanka,0.0602234377,78.4960129621,69.859529942,2,12
Sri Lanka,0.0586523915,68.4407600807,60.8514235358,2,13
Sri Lanka,0.0580123356,77.6084242893,71.1724401135,2,14
Sri Lanka,0.0595833818,80.3253360133,65.7253210418,2,15
Sri Lanka,0.0582741767,87.9803029228,72.5066202493,2,16
Sri Lanka,0.0541720005,79.8950261844,62.581545781,2,17
Sri Lanka,0.0462003957,80.8761755586,55.6615927008,2,18
Sri Lanka,0.0458221808,79.9560154387,57.6413418943,2,19
Sri Lanka,0.0473350401,79.5442261705,58.3517906708,2,20
Sri Lanka,0.0494879553,81.6219038353,55.6686655159,2,21
Sri Lanka,0.0479169091,90.6947730975,54.1453914435,2,22
Sri Lanka,0.0421273129,94.5599449603,54.3593344471,2,23
Sri Lanka,0.0341266147,92.9666225241,51.04238975,3,0
Sri Lanka,0.0260095427,86.6914088788,51.1736679226,3,1
Sri Lanka,0.020190853,75.1289756443,43.1159650962,3,2
Sri Lanka,0.0175433492,67.1249626315,40.1202547005,3,3
Sri Lanka,0.0169323868,57.9507468781,43.5212445278,3,4
Sri Lanka,0.0191143954,56.1320942716,47.9371398814,3,5
Sri Lanka,0.0217909927,58.2503900794,46.4317005579,3,6
Sri Lanka,0.0301408123,52.476359659,44.4047372624,3,7
Sri Lanka,0.0463749564,52.8489982596,54.484816132,3,8
Sri Lanka,0.0563831025,73.1024819114,69.5675485015,3,9
Sri Lanka,0.0608634935,75.2747760732,68.9076817287,3,10
Sri Lanka,0.0626963808,89.2093170235,74.3102624796,3,11
Sri Lanka,0.0607180263,82.4423018488,67.2579067414,3,12
Sri Lanka,0.0596124753,69.228261937,59.6522809294,3,13
Sri Lanka,0.0598452229,78.3894104909,70.9234359543,3,14
Sri Lanka,0.0606889329,80.1277757399,68.7165225818,3,15
Sri Lanka,0.0594088211,85.8597086354,72.2758940174,3,16
Sri Lanka,0.0561212615,77.5277774471,62.483198276,3,17
Sri Lanka,0.047713255,78.8197782544,57.9759581147,3,18
Sri Lanka,0.0471895729,80.6314546163,58.4328289819,3,19
Sri Lanka,0.0496334226,80.2825682404,57.4654084818,3,20
Sri Lanka,0.0518445246,72.8063094346,52.050916102,3,21
Sri Lanka,0.0490224601,92.0194403281,58.0213187483,3,22
Sri Lanka,0.0425928081,97.2477237312,56.3312941423,3,23
Sri Lanka,0.0344175492,92.7956059851,49.4216316597,4,0
Sri Lanka,0.0271441871,89.8516610448,50.4899214596,4,1
Sri Lanka,0.0220819272,72.458555838,46.6912008289,4,2
Sri Lanka,0.0191434889,61.3689760821,46.05257822,4,3
Sri Lanka,0.0176306296,56.2180166402,48.3239387417,4,4
Sri Lanka,0.0194053299,55.4132297232,51.4013106226,4,5
Sri Lanka,0.0231583847,56.6618300981,51.6879504682,4,6
Sri Lanka,0.0310718026,53.7121204715,48.114065197,4,7
Sri Lanka,0.0469859188,54.8927242832,58.0026527384,4,8
Sri Lanka,0.0565285698,73.8893216669,70.6368164512,4,9
Sri Lanka,0.0598743163,71.7915299882,68.5354732114,4,10
Sri Lanka,0.061474456,80.1825768896,75.0355374893,4,11
Sri Lanka,0.0574013732,76.2580976913,71.0099307432,4,12
Sri Lanka,0.0535610381,60.6164079733,56.8917035148,4,13
Sri Lanka,0.0576632142,72.0928719928,69.6000075893,4,14
Sri Lanka,0.0583323636,75.8141637555,66.9947876394,4,15
Sri Lanka,0.0577214011,75.9316940335,69.0073601425,4,16
Sri Lanka,0.0531828232,76.1029351038,62.9962506537,4,17
Sri Lanka,0.0463167695,73.7064139115,57.6997804783,4,18
Sri Lanka,0.0468113581,76.9944699108,61.5238712586,4,19
Sri Lanka,0.0478878157,79.2486082751,58.9303194713,4,20
Sri Lanka,0.0479460026,79.997407696,55.6269297616,4,21
Sri Lanka,0.0487897126,87.6321229677,56.5726475973,4,22
Sri Lanka,0.0423309671,88.9529849865,56.5851576409,4,23
Sri Lanka,0.033690213,84.5160083276,51.8145875409,5,0
Sri Lanka,0.0256604213,77.6568439388,50.081104678,5,1
Sri Lanka,0.01883938,65.2574959338,45.3557841088,5,2
Sri Lanka,0.0173265207,55.1101948362,38.6701005231,5,3
Sri Lanka,0.0151856821,54.2715652991,45.9203890578,5,4
Sri Lanka,0.0163845517,46.864079331,49.6700512251,5,5
Sri Lanka,0.0209231296,46.6929625919,51.4846477391,5,6
Sri Lanka,0.0280592584,45.4385936836,49.8349613578,5,7
Sri Lanka,0.0418177147,46.2872451726,54.6375444863,5,8
Sri Lanka,0.04886821,62.0888807572,67.00631646,5,9
Sri Lanka,0.0510661376,69.0165633679,67.3993364625,5,10
Sri Lanka,0.0520081066,73.8182318288,74.2958771764,5,11
Sri Lanka,0.0498958125,67.7956627709,69.0565852643,5,12
Sri Lanka,0.0467844604,60.7813338689,60.3124607812,5,13
Sri Lanka,0.0458995804,68.1526502509,69.4189152554,5,14
Sri Lanka,0.0450147004,68.3660432673,64.7689153251,5,15
Sri Lanka,0.0446436217,71.3258142493,68.7625096145,5,16
Sri Lanka,0.0419318928,74.1614914723,62.9686907601,5,17
Sri Lanka,0.0378500271,68.5966633899,59.6442943622,5,18
Sri Lanka,0.0385921845,66.2155931494,59.2653580622,5,19
Sri Lanka,0.0399052322,70.0149183859,59.6914352113,5,20
Sri Lanka,0.040447578,75.136395535,59.1069100811,5,21
Sri Lanka,0.0399052322,79.9567014196,59.1700796422,5,22
Sri Lanka,0.0335683498,79.2700259793,56.3442534531,5,23
Sri Lanka,0.0255473411,76.9294944079,51.501010846,6,0
Sri Lanka,0.0194959039,73.4600749749,45.1519855974,6,1
Sri Lanka,0.0147004253,62.9435821041,44.6569363329,6,2
Sri Lanka,0.0123647155,49.9675566511,37.3393485948,6,3
Sri Lanka,0.0117317957,51.7084955918,40.9706553639,6,4
Sri Lanka,0.0133588331,56.463530488,43.2340335958,6,5
Sri Lanka,0.0195798906,57.5556078578,46.9804889759,6,6
Sri Lanka,0.0261841033,54.0067230408,54.6449046394,6,7
Sri Lanka,0.0315082044,55.4416193739,59.5402530764,6,8
Sri Lanka,0.0358722216,55.7423311144,61.1226409385,6,9
Sri Lanka,0.0400325847,61.5904202627,65.6439901609,6,10
Sri Lanka,0.0418945653,69.7108343179,69.3845141666,6,11
Sri Lanka,0.0404980798,77.1826365018,70.3009882917,6,12
Sri Lanka,0.0371232398,66.3949321751,59.3215026893,6,13
Sri Lanka,0.0368032119,67.5186775977,61.751325763,6,14
Sri Lanka,0.0381996974,66.5469406178,58.9875329634,6,15
Sri Lanka,0.0382287909,70.8632694135,61.3476718545,6,16
Sri Lanka,0.0368032119,74.8902766988,61.8397408773,6,17
Sri Lanka,0.0364249971,67.8679907655,58.186347642,6,18
Sri Lanka,0.0378796695,68.3216320091,55.3407891656,6,19
Sri Lanka,0.0397416502,70.7995138041,56.370274348,6,20
Sri Lanka,0.0413999767,69.9855722926,53.8135698889,6,21
Sri Lanka,0.0405853602,80.985275416,54.6153091569,6,22
Sri Lanka,0.0352321657,84.4015084216,53.9473935225,6,23
Sweden,0.0169793523,138.849398107,49.6393082646,0,0
Sweden,0.0132389163,171.6951065107,45.3930338675,0,1
Sweden,0.0095377843,136.883810631,43.0448941365,0,2
Sweden,0.0074464429,115.4856456409,43.0217137638,0,3
Sweden,0.0072595281,122.1899175426,36.7883437998,0,4
Sweden,0.0075259989,168.3427232143,28.2870136278,0,5
Sweden,0.0087154225,193.1553997525,34.8485725244,0,6
Sweden,0.0122081816,125.2401707562,31.5064354413,0,7
Sweden,0.0146777923,101.2276412285,39.522261528,0,8
Sweden,0.0169458128,100.9478746567,44.3242007683,0,9
Sweden,0.0196097006,104.3233386393,41.354506051,0,10
Sweden,0.0225464191,104.5000742634,47.6902130742,0,11
Sweden,0.0246305419,116.0129182188,46.9718117961,0,12
Sweden,0.0260515347,119.1949006667,43.473896699,0,13
Sweden,0.0271418912,136.5384474337,55.5789785206,0,14
Sweden,0.0269988632,131.3633645205,58.5624733963,0,15
Sweden,0.0272830618,131.2705571153,55.1999190219,0,16
Sweden,0.0266199318,134.31282126,60.6585381885,0,17
Sweden,0.0286093217,114.9481671347,51.7418398969,0,18
Sweden,0.0312618416,116.1158522199,50.7339227088,0,19
Sweden,0.0306934445,121.3557477338,53.7869412401,0,20
Sweden,0.0302197802,122.1570767179,49.9213184238,0,21
Sweden,0.0261462675,123.8685812513,48.7660356259,0,22
Sweden,0.0218294214,150.0413638333,46.4125063376,0,23
Sweden,0.0166884488,170.8527403956,45.5048287956,1,0
Sweden,0.0136494253,155.4553688866,41.3091971154,1,1
Sweden,0.0103104594,138.2561102359,41.0433869424,1,2
Sweden,0.0075123153,144.4475486418,28.4667502026,1,3
Sweden,0.0089447757,111.2325706134,31.5961731626,1,4
Sweden,0.0098522167,180.5005598767,29.1255972298,1,5
Sweden,0.0103995621,164.1961636718,31.4169744595,1,6
Sweden,0.0131697999,113.5138990167,32.6703368579,1,7
Sweden,0.0164873831,140.555583515,37.8426953955,1,8
Sweden,0.0179045093,119.542885347,37.3482095099,1,9
Sweden,0.0216938234,113.2004632612,41.6866429777,1,10
Sweden,0.0253066744,107.5114948988,48.5705551182,1,11
Sweden,0.0275282527,113.6014487431,48.0481521178,1,12
Sweden,0.0282303903,127.0683226812,54.877185949,1,13
Sweden,0.0295566502,133.5791043498,56.5981647481,1,14
Sweden,0.0292724517,138.4917703355,57.8081032277,1,15
Sweden,0.0301250474,131.0678082864,49.4496838053,1,16
Sweden,0.0291777188,128.4505454463,54.3036870332,1,17
Sweden,0.0286093217,107.3960536268,48.3977987242,1,18
Sweden,0.0301250474,103.3322508988,44.8206498653,1,19
Sweden,0.0282303903,120.3606276595,47.5139606557,1,20
Sweden,0.0262410004,114.0003229162,51.8796161167,1,21
Sweden,0.0254831376,111.2021142706,47.4096065498,1,22
Sweden,0.0212201592,124.4714097331,44.6468634778,1,23
Sweden,0.0185676393,153.6457002956,48.1563192711,2,0
Sweden,0.0141751282,154.2643362514,46.7955167941,2,1
Sweden,0.0113514671,116.241378083,39.4540869496,2,2
Sweden,0.0089139104,120.3074476251,35.1751570353,2,3
Sweden,0.008757526,110.8239895467,32.6986035202,2,4
Sweden,0.009168035,145.9821221455,28.0989810524,2,5
Sweden,0.0100985222,129.4249462353,20.7932924974,2,6
Sweden,0.0125889436,147.2222098511,27.7168697501,2,7
Sweden,0.0159605911,138.1557336723,37.6733632251,2,8
Sweden,0.0184236453,126.9257014973,40.6991645634,2,9
Sweden,0.0216938234,109.0495805116,41.2158270401,2,10
Sweden,0.0264304661,127.8659440544,47.7257047506,2,11
Sweden,0.028419856,122.0076589572,48.9159448172,2,12
Sweden,0.0302197802,115.0683900689,53.3143761049,2,13
Sweden,0.0318302387,134.4557755176,56.7236841846,2,14
Sweden,0.0320197044,143.3545941475,62.6439845951,2,15
Sweden,0.0320197044,134.7080487645,57.9802731866,2,16
Sweden,0.030977643,131.5201827326,53.2194205213,2,17
Sweden,0.0304092459,127.7307500669,49.2909025254,2,18
Sweden,0.0312618416,115.9308974476,51.8635309063,2,19
Sweden,0.0295566502,114.4090332385,48.4317269563,2,20
Sweden,0.0299355817,109.2299026985,52.9430377144,2,21
Sweden,0.0265251989,110.5752289451,45.7468886584,2,22
Sweden,0.0233990148,139.3759990039,45.7282224658,2,23
Sweden,0.0184729064,135.3440560152,49.8390143254,3,0
Sweden,0.0143919637,155.9737153678,49.5001445268,3,1
Sweden,0.0097376561,140.7526393531,49.3638893424,3,2
Sweden,0.0091954023,137.1585638751,33.4494460621,3,3
Sweden,0.0078238192,163.5104837263,44.99164673,3,4
Sweden,0.008387698,137.5596975578,34.1757128289,3,5
Sweden,0.0095003519,158.8308376684,36.5200646883,3,6
Sweden,0.0122033139,118.4972176472,29.012985817,3,7
Sweden,0.0148749155,136.8321825496,40.7179084762,3,8
Sweden,0.0168624479,123.3383407499,44.7844120524,3,9
Sweden,0.0216938234,120.1147813789,44.0310562769,3,10
Sweden,0.0271883289,121.6044185367,51.2703648466,3,11
Sweden,0.0291777188,127.6910340479,52.0000966542,3,12
Sweden,0.0292724517,139.395794621,55.8664812922,3,13
Sweden,0.0292724517,129.0709027773,58.8802985304,3,14
Sweden,0.0298408488,138.9133028695,60.7522619598,3,15
Sweden,0.0302197802,142.7710097335,56.946042222,3,16
Sweden,0.0307881773,132.686764117,55.5422599368,3,17
Sweden,0.031640773,108.0310890407,52.4294851179,3,18
Sweden,0.0322091701,126.2912302178,46.9216091699,3,19
Sweden,0.030977643,120.0536047502,45.504345153,3,20
Sweden,0.0287040546,126.8658306909,50.4221126683,3,21
Sweden,0.0273777946,128.1210460996,50.8572137444,3,22
Sweden,0.0255778704,143.9210337153,49.1903671739,3,23
Sweden,0.0205570292,162.9540185728,50.6531537493,4,0
Sweden,0.0151888342,174.4400915116,49.5920686431,4,1
Sweden,0.0123700055,118.4575424951,45.0820305492,4,2
Sweden,0.0098522167,125.3692069968,51.2260084149,4,3
Sweden,0.007975604,114.7988237787,41.5164771152,4,4
Sweden,0.0090943539,126.3839784467,48.1076361067,4,5
Sweden,0.0104152006,112.4458403145,34.3068010911,4,6
Sweden,0.0121350475,101.4735703199,27.6697140482,4,7
Sweden,0.0147783251,107.842591858,28.5547823312,4,8
Sweden,0.0169900473,114.7098095457,37.1892906422,4,9
Sweden,0.0201780978,110.3039831724,41.2780999288,4,10
Sweden,0.0260793973,114.9164634513,46.890004709,4,11
Sweden,0.028419856,144.5229775775,52.8138530823,4,12
Sweden,0.0293671845,133.558333813,54.2518565094,4,13
Sweden,0.032303903,135.5018088774,57.1098553785,4,14
Sweden,0.0336301629,135.3152953288,55.35007661,4,15
Sweden,0.0327775673,137.0602104854,58.2301991574,4,16
Sweden,0.032303903,115.7050222372,50.1059582883,4,17
Sweden,0.0308829102,115.3539159999,55.0627661467,4,18
Sweden,0.0302197802,116.1061545357,48.0687454806,4,19
Sweden,0.0302197802,105.9010850782,48.769870817,4,20
Sweden,0.0289882531,123.3495145174,51.1730313654,4,21
Sweden,0.0252936718,122.6428628873,53.403138807,4,22
Sweden,0.02144306,125.860121931,52.936305513,4,23
Sweden,0.0175794456,144.6523583184,45.5597989324,5,0
Sweden,0.0141871921,190.05156142,43.7079560558,5,1
Sweden,0.0111099465,111.5133964758,37.6337563996,5,2
Sweden,0.0082483675,153.3923292302,37.8350035192,5,3
Sweden,0.0073187896,133.5717369795,49.0163372069,5,4
Sweden,0.0076789336,89.0673394314,37.3021429092,5,5
Sweden,0.0080225194,101.5328213399,36.6100778888,5,6
Sweden,0.0079077003,84.1328634127,28.1488198468,5,7
Sweden,0.0105731107,88.2084899075,28.3198416847,5,8
Sweden,0.0137931034,93.8527386689,29.4802893662,5,9
Sweden,0.0159605911,99.8749334297,37.7418131518,5,10
Sweden,0.0184236453,103.6551476985,40.8001651824,5,11
Sweden,0.021314892,94.5513677356,41.3059548721,5,12
Sweden,0.0221191925,96.2701769947,43.4550215627,5,13
Sweden,0.0223569534,98.2044240602,45.9990492874,5,14
Sweden,0.0228645785,88.7431959754,48.4605654053,5,15
Sweden,0.0237940329,98.5875357448,45.7861997646,5,16
Sweden,0.0250952691,107.9875145056,43.1018037837,5,17
Sweden,0.0269541779,107.237517554,44.3901853965,5,18
Sweden,0.0289989776,122.4481603402,43.7554525065,5,19
Sweden,0.0271400688,113.3836399673,51.2410793514,5,20
Sweden,0.0250952691,106.1409340688,44.4460139759,5,21
Sweden,0.0250023236,130.6543580925,47.2199179801,5,22
Sweden,0.0214703969,149.9872122996,50.2694754769,5,23
Sweden,0.0191467609,146.5262998308,38.9046302326,6,0
Sweden,0.0147783251,164.3434345724,43.0695445821,6,1
Sweden,0.0120073892,157.2615247135,37.7155135703,6,2
Sweden,0.0101880878,133.4994026933,33.3763886077,6,3
Sweden,0.0094917698,112.1862282026,31.963233096,6,4
Sweden,0.0089901478,110.7722936716,30.7379680669,6,5
Sweden,0.0090943539,120.7629430811,31.7734825822,6,6
Sweden,0.0091313228,83.6083809048,28.5704167611,6,7
Sweden,0.0125615764,85.2266585844,30.0492634257,6,8
Sweden,0.0145641465,87.9936052332,32.276846102,6,9
Sweden,0.0168472906,98.999043259,37.7195131907,6,10
Sweden,0.0208102946,102.8206067206,42.7198973551,6,11
Sweden,0.0230200834,105.548622166,38.3547535646,6,12
Sweden,0.0254032648,96.4516858003,43.0657041882,6,13
Sweden,0.023872679,99.4114739128,45.7764883975,6,14
Sweden,0.0240509997,96.9325459588,48.7438863878,6,15
Sweden,0.0240621448,110.2473733761,48.6533649379,6,16
Sweden,0.0265623491,106.5008366664,48.5814370147,6,17
Sweden,0.026272578,115.4593363978,51.0930152627,6,18
Sweden,0.0256726033,108.607716368,44.0244292286,6,19
Sweden,0.0276619932,108.8558456514,48.8562513367,6,20
Sweden,0.0260515347,114.8255799743,49.9140309874,6,21
Sweden,0.0248237226,116.3618307282,45.5171365148,6,22
Sweden,0.0196097006,114.8281013418,47.4615455804,6,23
Switzerland,0.0203703704,269.0780936599,100.4340683804,0,0
Switzerland,0.0202380952,262.5831632653,71.7888561835,0,1
Switzerland,0.0202380952,133.0795841064,76.1492346939,0,2
Switzerland,0.019047619,176.675462963,66.8425925926,0,3
Switzerland,0.0194444444,102.2567821068,83.5726551227,0,4
Switzerland,0.025,17.375,20.1666666667,0,5
Switzerland,0.0166666667,425.1538461538,41.3076923077,0,6
Switzerland,0.0166666667,287.8571428571,162.5714285714,0,7
Switzerland,0.0208333333,93.4126984127,44.5674603175,0,8
Switzerland,0.02,69.4043253968,30.5821428571,0,9
Switzerland,0.0215686275,196.8446876933,42.9817991136,0,10
Switzerland,0.0195652174,125.82003552,41.6831376956,0,11
Switzerland,0.021969697,175.992633547,49.8341933761,0,12
Switzerland,0.023015873,140.5636579193,52.6248501155,0,13
Switzerland,0.0231884058,174.2839515557,49.7955549282,0,14
Switzerland,0.025,171.5316645857,68.4248860985,0,15
Switzerland,0.024,146.9760743338,65.3674722329,0,16
Switzerland,0.021875,168.1230086382,41.8476964504,0,17
Switzerland,0.023245614,164.4446605138,57.9057049523,0,18
Switzerland,0.0241666667,245.3120196146,92.9179078751,0,19
Switzerland,0.0261363636,201.9678447378,77.9949822908,0,20
