country,local_dayoftheweek,local_hour,percent_activity,active_contractors,total_contractors
Antigua and Barbuda,2,21,0.25,1,4
Antigua and Barbuda,2,22,0.25,1,4
Antigua and Barbuda,2,23,0.25,1,4
Antigua and Barbuda,3,0,0.25,1,4
Antigua and Barbuda,3,1,0.25,1,4
Antigua and Barbuda,3,2,0.25,1,4
Antigua and Barbuda,3,3,0.25,1,4
Antigua and Barbuda,3,4,0.25,1,4
Antigua and Barbuda,3,7,0.25,1,4
Antigua and Barbuda,3,8,0.25,1,4
Antigua and Barbuda,3,9,0.25,1,4
Antigua and Barbuda,3,10,0.25,1,4
Antigua and Barbuda,3,11,0.25,1,4
Antigua and Barbuda,3,12,0.25,1,4
Antigua and Barbuda,3,13,0.25,1,4
Antigua and Barbuda,3,14,0.25,1,4
Antigua and Barbuda,3,15,0.25,1,4
Antigua and Barbuda,3,16,0.25,1,4
Antigua and Barbuda,3,17,0.25,1,4
Antigua and Barbuda,3,18,0.25,1,4
Antigua and Barbuda,3,19,0.25,1,4
Antigua and Barbuda,3,20,0.25,1,4
Antigua and Barbuda,3,21,0.25,1,4
Antigua and Barbuda,3,22,0.25,1,4
Antigua and Barbuda,3,23,0.25,1,4
Antigua and Barbuda,4,0,0.25,1,4
Antigua and Barbuda,4,5,0.25,1,4
Antigua and Barbuda,4,6,0.25,1,4
Antigua and Barbuda,4,7,0.25,1,4
Antigua and Barbuda,4,8,0.25,1,4
Antigua and Barbuda,4,9,0.25,1,4
Antigua and Barbuda,4,10,0.25,1,4
Antigua and Barbuda,4,11,0.25,1,4
Antigua and Barbuda,4,12,0.25,1,4
Antigua and Barbuda,4,13,0.25,1,4
Antigua and Barbuda,4,14,0.25,1,4
Antigua and Barbuda,4,15,0.25,1,4
Antigua and Barbuda,4,16,0.25,1,4
Antigua and Barbuda,4,17,0.25,1,4
Antigua and Barbuda,4,18,0.25,1,4
Antigua and Barbuda,4,19,0.25,1,4
Antigua and Barbuda,4,20,0.25,1,4
Antigua and Barbuda,4,21,0.25,1,4
Antigua and Barbuda,4,22,0.25,1,4
Antigua and Barbuda,4,23,0.25,1,4
Antigua and Barbuda,5,2,0.25,1,4
Antigua and Barbuda,5,3,0.25,1,4
Antigua and Barbuda,5,4,0.25,1,4
Antigua and Barbuda,5,5,0.25,1,4
Antigua and Barbuda,5,6,0.25,1,4
Antigua and Barbuda,5,7,0.25,1,4
Antigua and Barbuda,5,8,0.25,1,4
Antigua and Barbuda,5,9,0.25,1,4
Antigua and Barbuda,5,11,0.25,1,4
Antigua and Barbuda,5,12,0.25,1,4
Antigua and Barbuda,5,13,0.25,1,4
Antigua and Barbuda,5,14,0.25,1,4
Antigua and Barbuda,5,15,0.25,1,4
Antigua and Barbuda,5,16,0.25,1,4
Antigua and Barbuda,5,17,0.25,1,4
Antigua and Barbuda,5,18,0.25,1,4
Antigua and Barbuda,5,19,0.25,1,4
Antigua and Barbuda,5,20,0.25,1,4
Antigua and Barbuda,5,21,0.25,1,4
Antigua and Barbuda,5,22,0.25,1,4
Antigua and Barbuda,6,4,0.25,1,4
Antigua and Barbuda,6,5,0.25,1,4
Antigua and Barbuda,6,6,0.25,1,4
Antigua and Barbuda,6,7,0.25,1,4
Antigua and Barbuda,6,8,0.25,1,4
Antigua and Barbuda,6,9,0.25,1,4
Antigua and Barbuda,6,10,0.25,1,4
Antigua and Barbuda,6,11,0.25,1,4
Antigua and Barbuda,6,12,0.25,1,4
Antigua and Barbuda,6,13,0.25,1,4
Antigua and Barbuda,6,14,0.25,1,4
Antigua and Barbuda,6,15,0.25,1,4
Antigua and Barbuda,6,16,0.25,1,4
Antigua and Barbuda,6,17,0.25,1,4
Antigua and Barbuda,6,18,0.25,1,4
Antigua and Barbuda,6,19,0.25,1,4
Antigua and Barbuda,6,20,0.25,1,4
Antigua and Barbuda,6,21,0.25,1,4
Argentina,0,0,0.0168589744,5.0576923077,300
Argentina,0,1,0.0140384615,4.2115384615,300
Argentina,0,2,0.0096666667,2.9,300
Argentina,0,3,0.0073469388,2.2040816327,300
Argentina,0,4,0.005982906,1.7948717949,300
Argentina,0,5,0.0053508772,1.6052631579,300
Argentina,0,6,0.0058333333,1.75,300
Argentina,0,7,0.0067567568,2.027027027,300
Argentina,0,8,0.0082962963,2.4888888889,300
Argentina,0,9,0.0115646259,3.4693877551,300
Argentina,0,10,0.0176282051,5.2884615385,300
Argentina,0,11,0.0233333333,7,300
Argentina,0,12,0.0269281046,8.0784313725,300
Argentina,0,13,0.0255769231,7.6730769231,300
Argentina,0,14,0.0273717949,8.2115384615,300
Argentina,0,15,0.0303205128,9.0961538462,300
Argentina,0,16,0.0326282051,9.7884615385,300
Argentina,0,17,0.0321153846,9.6346153846,300
Argentina,0,18,0.0338461538,10.1538461538,300
Argentina,0,19,0.0359615385,10.7884615385,300
Argentina,0,20,0.0373717949,11.2115384615,300
Argentina,0,21,0.0323717949,9.7115384615,300
Argentina,0,22,0.0248717949,7.4615384615,300
Argentina,0,23,0.0241025641,7.2307692308,300
Argentina,1,0,0.0226282051,6.7884615385,300
Argentina,1,1,0.0169934641,5.0980392157,300
Argentina,1,2,0.0122,3.66,300
Argentina,1,3,0.009929078,2.9787234043,300
Argentina,1,4,0.008030303,2.4090909091,300
Argentina,1,5,0.0089583333,2.6875,300
Argentina,1,6,0.0111111111,3.3333333333,300
Argentina,1,7,0.015,4.5,300
Argentina,1,8,0.0415384615,12.4615384615,300
Argentina,1,9,0.0899358974,26.9807692308,300
Argentina,1,10,0.1142948718,34.2884615385,300
Argentina,1,11,0.1211538462,36.3461538462,300
Argentina,1,12,0.1200641026,36.0192307692,300
Argentina,1,13,0.1171153846,35.1346153846,300
Argentina,1,14,0.1243589744,37.3076923077,300
Argentina,1,15,0.1333333333,40,300
Argentina,1,16,0.131025641,39.3076923077,300
Argentina,1,17,0.1219871795,36.5961538462,300
Argentina,1,18,0.0943589744,28.3076923077,300
Argentina,1,19,0.0687179487,20.6153846154,300
Argentina,1,20,0.0567948718,17.0384615385,300
Argentina,1,21,0.0482051282,14.4615384615,300
Argentina,1,22,0.0441666667,13.25,300
Argentina,1,23,0.0401282051,12.0384615385,300
Argentina,2,0,0.0367948718,11.0384615385,300
Argentina,2,1,0.0296794872,8.9038461538,300
Argentina,2,2,0.0211764706,6.3529411765,300
Argentina,2,3,0.0145751634,4.3725490196,300
Argentina,2,4,0.0096124031,2.8837209302,300
Argentina,2,5,0.0084027778,2.5208333333,300
Argentina,2,6,0.0103205128,3.0961538462,300
Argentina,2,7,0.0143589744,4.3076923077,300
Argentina,2,8,0.0458974359,13.7692307692,300
Argentina,2,9,0.0962179487,28.8653846154,300
Argentina,2,10,0.1197435897,35.9230769231,300
Argentina,2,11,0.1299358974,38.9807692308,300
Argentina,2,12,0.1267948718,38.0384615385,300
Argentina,2,13,0.1244871795,37.3461538462,300
Argentina,2,14,0.1315384615,39.4615384615,300
Argentina,2,15,0.1403846154,42.1153846154,300
Argentina,2,16,0.1366666667,41,300
Argentina,2,17,0.1260897436,37.8269230769,300
Argentina,2,18,0.0970512821,29.1153846154,300
Argentina,2,19,0.0712179487,21.3653846154,300
Argentina,2,20,0.0580128205,17.4038461538,300
Argentina,2,21,0.0512179487,15.3653846154,300
Argentina,2,22,0.0442948718,13.2884615385,300
Argentina,2,23,0.0441025641,13.2307692308,300
Argentina,3,0,0.0405128205,12.1538461538,300
Argentina,3,1,0.0298076923,8.9423076923,300
Argentina,3,2,0.0208333333,6.25,300
Argentina,3,3,0.0142307692,4.2692307692,300
Argentina,3,4,0.0098611111,2.9583333333,300
Argentina,3,5,0.0089361702,2.6808510638,300
Argentina,3,6,0.0111333333,3.34,300
Argentina,3,7,0.0171333333,5.14,300
Argentina,3,8,0.0461538462,13.8461538462,300
Argentina,3,9,0.0944871795,28.3461538462,300
Argentina,3,10,0.1171153846,35.1346153846,300
Argentina,3,11,0.1269230769,38.0769230769,300
Argentina,3,12,0.1241666667,37.25,300
Argentina,3,13,0.1232051282,36.9615384615,300
Argentina,3,14,0.1333974359,40.0192307692,300
Argentina,3,15,0.1412820513,42.3846153846,300
Argentina,3,16,0.1377564103,41.3269230769,300
Argentina,3,17,0.1234615385,37.0384615385,300
Argentina,3,18,0.0941025641,28.2307692308,300
Argentina,3,19,0.0691666667,20.75,300
Argentina,3,20,0.0588461538,17.6538461538,300
Argentina,3,21,0.0509615385,15.2884615385,300
Argentina,3,22,0.0433333333,13,300
Argentina,3,23,0.0407692308,12.2307692308,300
Argentina,4,0,0.0378205128,11.3461538462,300
Argentina,4,1,0.0278205128,8.3461538462,300
Argentina,4,2,0.0187179487,5.6153846154,300
Argentina,4,3,0.0133333333,4,300
Argentina,4,4,0.0097163121,2.914893617,300
Argentina,4,5,0.0092,2.76,300
Argentina,4,6,0.0124836601,3.7450980392,300
Argentina,4,7,0.0176923077,5.3076923077,300
Argentina,4,8,0.0437820513,13.1346153846,300
Argentina,4,9,0.0918589744,27.5576923077,300
Argentina,4,10,0.1166666667,35,300
Argentina,4,11,0.1270512821,38.1153846154,300
Argentina,4,12,0.1242948718,37.2884615385,300
Argentina,4,13,0.1215384615,36.4615384615,300
Argentina,4,14,0.1282051282,38.4615384615,300
Argentina,4,15,0.1378205128,41.3461538462,300
Argentina,4,16,0.1372435897,41.1730769231,300
Argentina,4,17,0.1290384615,38.7115384615,300
Argentina,4,18,0.0965384615,28.9615384615,300
Argentina,4,19,0.0717948718,21.5384615385,300
Argentina,4,20,0.0576282051,17.2884615385,300
Argentina,4,21,0.0491025641,14.7307692308,300
Argentina,4,22,0.0463461538,13.9038461538,300
Argentina,4,23,0.0441666667,13.25,300
Argentina,5,0,0.0398717949,11.9615384615,300
Argentina,5,1,0.0291025641,8.7307692308,300
Argentina,5,2,0.0196153846,5.8846153846,300
Argentina,5,3,0.0137179487,4.1153846154,300
Argentina,5,4,0.0085620915,2.568627451,300
Argentina,5,5,0.00875,2.625,300
Argentina,5,6,0.011503268,3.4509803922,300
Argentina,5,7,0.0167307692,5.0192307692,300
Argentina,5,8,0.0430128205,12.9038461538,300
Argentina,5,9,0.0853846154,25.6153846154,300
Argentina,5,10,0.1080128205,32.4038461538,300
Argentina,5,11,0.1166025641,34.9807692308,300
Argentina,5,12,0.1151923077,34.5576923077,300
Argentina,5,13,0.1153205128,34.5961538462,300
Argentina,5,14,0.1212820513,36.3846153846,300
Argentina,5,15,0.1276282051,38.2884615385,300
Argentina,5,16,0.1257051282,37.7115384615,300
Argentina,5,17,0.1117948718,33.5384615385,300
Argentina,5,18,0.0821794872,24.6538461538,300
Argentina,5,19,0.0586538462,17.5961538462,300
Argentina,5,20,0.0466666667,14,300
Argentina,5,21,0.0351572327,10.5471698113,300
Argentina,5,22,0.0281761006,8.4528301887,300
Argentina,5,23,0.0269230769,8.0769230769,300
Argentina,6,0,0.0232075472,6.9622641509,300
Argentina,6,1,0.0166037736,4.9811320755,300
Argentina,6,2,0.0119871795,3.5961538462,300
Argentina,6,3,0.0084027778,2.5208333333,300
Argentina,6,4,0.0073015873,2.1904761905,300
Argentina,6,5,0.007027027,2.1081081081,300
Argentina,6,6,0.0069166667,2.075,300
Argentina,6,7,0.0074637681,2.2391304348,300
Argentina,6,8,0.01,3,300
Argentina,6,9,0.0174358974,5.2307692308,300
Argentina,6,10,0.0258490566,7.7547169811,300
Argentina,6,11,0.0324528302,9.7358490566,300
Argentina,6,12,0.0333333333,10,300
Argentina,6,13,0.0301886792,9.0566037736,300
Argentina,6,14,0.0318238994,9.5471698113,300
Argentina,6,15,0.0359119497,10.7735849057,300
Argentina,6,16,0.037672956,11.3018867925,300
Argentina,6,17,0.0362893082,10.8867924528,300
Argentina,6,18,0.0349685535,10.4905660377,300
Argentina,6,19,0.0325157233,9.7547169811,300
Argentina,6,20,0.0282389937,8.4716981132,300
Argentina,6,21,0.0226282051,6.7884615385,300
Argentina,6,22,0.0222666667,6.68,300
Argentina,6,23,0.020130719,6.0392156863,300
Armenia,0,0,0.0341758633,7.2452830189,212
Armenia,0,1,0.0276788893,5.8679245283,212
Armenia,0,2,0.022249911,4.7169811321,212
Armenia,0,3,0.0155749377,3.3018867925,212
Armenia,0,4,0.0098039216,2.0784313725,212
Armenia,0,5,0.0088724169,1.880952381,212
Armenia,0,6,0.009061569,1.9210526316,212
Armenia,0,7,0.0089374379,1.8947368421,212
Armenia,0,8,0.0106406319,2.2558139535,212
Armenia,0,9,0.0125786164,2.6666666667,212
Armenia,0,10,0.0166481687,3.5294117647,212
Armenia,0,11,0.0245827286,5.2115384615,212
Armenia,0,12,0.0313860668,6.6538461538,212
Armenia,0,13,0.0350145138,7.4230769231,212
Armenia,0,14,0.0381982982,8.0980392157,212
Armenia,0,15,0.0380986938,8.0769230769,212
Armenia,0,16,0.0400943396,8.5,212
Armenia,0,17,0.0396407837,8.4038461538,212
Armenia,0,18,0.0395500726,8.3846153846,212
Armenia,0,19,0.0397314949,8.4230769231,212
Armenia,0,20,0.0404571843,8.5769230769,212
Armenia,0,21,0.0404571843,8.5769230769,212
Armenia,0,22,0.0400943396,8.5,212
Armenia,0,23,0.0355587808,7.5384615385,212
Armenia,1,0,0.0326560232,6.9230769231,212
Armenia,1,1,0.0247641509,5.25,212
Armenia,1,2,0.0184054754,3.9019607843,212
Armenia,1,3,0.0134171908,2.8444444444,212
Armenia,1,4,0.0101596517,2.1538461538,212
Armenia,1,5,0.0097415915,2.0652173913,212
Armenia,1,6,0.0114555256,2.4285714286,212
Armenia,1,7,0.0145283019,3.08,212
Armenia,1,8,0.027654458,5.862745098,212
Armenia,1,9,0.051054384,10.8235294118,212
Armenia,1,10,0.0760266371,16.1176470588,212
Armenia,1,11,0.0954495006,20.2352941176,212
Armenia,1,12,0.1057692308,22.4230769231,212
Armenia,1,13,0.1143867925,24.25,212
Armenia,1,14,0.1165638607,24.7115384615,212
Armenia,1,15,0.1149310595,24.3653846154,212
Armenia,1,16,0.1157474601,24.5384615385,212
Armenia,1,17,0.1118468795,23.7115384615,212
Armenia,1,18,0.1049528302,22.25,212
Armenia,1,19,0.0913461538,19.3653846154,212
Armenia,1,20,0.0799165457,16.9423076923,212
Armenia,1,21,0.0680333817,14.4230769231,212
Armenia,1,22,0.0576015965,12.2115384615,212
Armenia,1,23,0.0519775036,11.0192307692,212
Armenia,2,0,0.0411828737,8.7307692308,212
Armenia,2,1,0.0286647315,6.0769230769,212
Armenia,2,2,0.0202156334,4.2857142857,212
Armenia,2,3,0.012864494,2.7272727273,212
Armenia,2,4,0.0101242522,2.1463414634,212
Armenia,2,5,0.012763596,2.7058823529,212
Armenia,2,6,0.0147058824,3.1176470588,212
Armenia,2,7,0.0177580466,3.7647058824,212
Armenia,2,8,0.0308916019,6.5490196078,212
Armenia,2,9,0.0547895501,11.6153846154,212
Armenia,2,10,0.0820936139,17.4038461538,212
Armenia,2,11,0.1004172714,21.2884615385,212
Armenia,2,12,0.1114840348,23.6346153846,212
Armenia,2,13,0.1192851959,25.2884615385,212
Armenia,2,14,0.1204644412,25.5384615385,212
Armenia,2,15,0.1231857765,26.1153846154,212
Armenia,2,16,0.121371553,25.7307692308,212
Armenia,2,17,0.1175616836,24.9230769231,212
Armenia,2,18,0.1088534107,23.0769230769,212
Armenia,2,19,0.0985123367,20.8846153846,212
Armenia,2,20,0.0799165457,16.9423076923,212
Armenia,2,21,0.0669448476,14.1923076923,212
Armenia,2,22,0.0593251089,12.5769230769,212
Armenia,2,23,0.052703193,11.1730769231,212
Armenia,3,0,0.0429970972,9.1153846154,212
Armenia,3,1,0.0319303338,6.7692307692,212
Armenia,3,2,0.0215892598,4.5769230769,212
Armenia,3,3,0.0132438316,2.8076923077,212
Armenia,3,4,0.0111111111,2.3555555556,212
Armenia,3,5,0.0141509434,3,212
Armenia,3,6,0.0145209027,3.0784313725,212
Armenia,3,7,0.0187754347,3.9803921569,212
Armenia,3,8,0.0337735849,7.16,212
Armenia,3,9,0.0560595065,11.8846153846,212
Armenia,3,10,0.0846335269,17.9423076923,212
Armenia,3,11,0.1029571843,21.8269230769,212
Armenia,3,12,0.1137518142,24.1153846154,212
Armenia,3,13,0.1183780842,25.0961538462,212
Armenia,3,14,0.1217343977,25.8076923077,212
Armenia,3,15,0.1239114659,26.2692307692,212
Armenia,3,16,0.1210087083,25.6538461538,212
Armenia,3,17,0.1202830189,25.5,212
Armenia,3,18,0.1109397678,23.5192307692,212
Armenia,3,19,0.0951560232,20.1730769231,212
Armenia,3,20,0.0822750363,17.4423076923,212
Armenia,3,21,0.0704825835,14.9423076923,212
Armenia,3,22,0.0625,13.25,212
Armenia,3,23,0.0530660377,11.25,212
Armenia,4,0,0.0419992743,8.9038461538,212
Armenia,4,1,0.0321117562,6.8076923077,212
Armenia,4,2,0.0223149492,4.7307692308,212
Armenia,4,3,0.0154986523,3.2857142857,212
Armenia,4,4,0.0124356775,2.6363636364,212
Armenia,4,5,0.0133647799,2.8333333333,212
Armenia,4,6,0.0150758417,3.1960784314,212
Armenia,4,7,0.0197928228,4.1960784314,212
Armenia,4,8,0.0325471698,6.9,212
Armenia,4,9,0.0567887532,12.0392156863,212
Armenia,4,10,0.0828193033,17.5576923077,212
Armenia,4,11,0.1044085631,22.1346153846,212
Armenia,4,12,0.1163824383,24.6730769231,212
Armenia,4,13,0.1226415094,26,212
Armenia,4,14,0.1252721335,26.5576923077,212
Armenia,4,15,0.1269049347,26.9038461538,212
Armenia,4,16,0.1223693759,25.9423076923,212
Armenia,4,17,0.1204644412,25.5384615385,212
Armenia,4,18,0.113661103,24.0961538462,212
Armenia,4,19,0.0978773585,20.75,212
Armenia,4,20,0.0807329463,17.1153846154,212
Armenia,4,21,0.0679426705,14.4038461538,212
Armenia,4,22,0.0619557329,13.1346153846,212
Armenia,4,23,0.055787373,11.8269230769,212
Armenia,5,0,0.0493468795,10.4615384615,212
Armenia,5,1,0.0370101597,7.8461538462,212
Armenia,5,2,0.0224963716,4.7692307692,212
Armenia,5,3,0.015,3.18,212
Armenia,5,4,0.0124356775,2.6363636364,212
Armenia,5,5,0.0146226415,3.1,212
Armenia,5,6,0.016509434,3.5,212
Armenia,5,7,0.0187735849,3.98,212
Armenia,5,8,0.0320754717,6.8,212
Armenia,5,9,0.0559563448,11.862745098,212
Armenia,5,10,0.0779208999,16.5192307692,212
Armenia,5,11,0.099691582,21.1346153846,212
Armenia,5,12,0.1134796807,24.0576923077,212
Armenia,5,13,0.1153846154,24.4615384615,212
Armenia,5,14,0.1178338171,24.9807692308,212
Armenia,5,15,0.1214622642,25.75,212
Armenia,5,16,0.1183780842,25.0961538462,212
Armenia,5,17,0.1123911466,23.8269230769,212
Armenia,5,18,0.0998730044,21.1730769231,212
Armenia,5,19,0.085722061,18.1730769231,212
Armenia,5,20,0.0718432511,15.2307692308,212
Armenia,5,21,0.0595065312,12.6153846154,212
Armenia,5,22,0.0545174165,11.5576923077,212
Armenia,5,23,0.048530479,10.2884615385,212
Armenia,6,0,0.0377358491,8,212
Armenia,6,1,0.0292089985,6.1923076923,212
Armenia,6,2,0.0205007257,4.3461538462,212
Armenia,6,3,0.0152830189,3.24,212
Armenia,6,4,0.0124737945,2.6444444444,212
Armenia,6,5,0.0109721083,2.3260869565,212
Armenia,6,6,0.0125054849,2.6511627907,212
Armenia,6,7,0.0133647799,2.8333333333,212
Armenia,6,8,0.0165575664,3.5102040816,212
Armenia,6,9,0.0296226415,6.28,212
Armenia,6,10,0.0457824639,9.7058823529,212
Armenia,6,11,0.0567851959,12.0384615385,212
Armenia,6,12,0.0666607334,14.1320754717,212
Armenia,6,13,0.0701317195,14.8679245283,212
Armenia,6,14,0.0724457102,15.358490566,212
Armenia,6,15,0.0735137059,15.5849056604,212
Armenia,6,16,0.0705767177,14.9622641509,212
Armenia,6,17,0.0668541364,14.1730769231,212
Armenia,6,18,0.0591847633,12.5471698113,212
Armenia,6,19,0.0521537914,11.0566037736,212
Armenia,6,20,0.046991812,9.9622641509,212
Armenia,6,21,0.0476148095,10.0943396226,212
Armenia,6,22,0.0422748309,8.9622641509,212
Armenia,6,23,0.0388928444,8.2452830189,212
Aruba,0,6,0.5,1,2
Aruba,0,7,0.5,1,2
Aruba,1,8,0.5,1,2
Aruba,1,9,0.5,1,2
Aruba,1,10,0.5,1,2
Aruba,1,20,0.5,1,2
Aruba,1,21,0.5,1,2
Aruba,1,22,0.5,1,2
Aruba,1,23,0.5,1,2
Aruba,2,0,0.5,1,2
Aruba,2,18,0.5,1,2
Aruba,2,19,0.5,1,2
Aruba,2,20,0.5,1,2
Aruba,2,21,0.5,1,2
Aruba,2,22,0.5,1,2
Aruba,2,23,0.5,1,2
Aruba,3,0,0.5,1,2
Aruba,3,1,0.5,1,2
Aruba,3,6,0.5,1,2
Aruba,3,7,0.5,1,2
Aruba,3,8,0.5,1,2
Aruba,3,18,0.5,1,2
Aruba,3,19,0.5,1,2
Aruba,3,21,0.5,1,2
Aruba,3,22,0.5,1,2
Aruba,3,23,0.5,1,2
Aruba,4,20,0.5,1,2
Aruba,4,21,0.5,1,2
Aruba,4,22,0.5,1,2
Aruba,4,23,0.5,1,2
Aruba,5,7,0.5,1,2
Aruba,5,8,0.5,1,2
Aruba,5,9,0.5,1,2
Aruba,5,14,0.5,1,2
Aruba,5,15,0.5,1,2
Aruba,5,16,0.5,1,2
Aruba,5,17,0.5,1,2
Aruba,5,22,0.5,1,2
Aruba,6,8,0.5,1,2
Aruba,6,9,0.5,1,2
Australia,0,0,0.0095056126,7.5094339623,790
Australia,0,1,0.0074755195,5.9056603774,790
Australia,0,2,0.0061587147,4.8653846154,790
Australia,0,3,0.0052304753,4.1320754717,790
Australia,0,4,0.0052093476,4.1153846154,790
Australia,0,5,0.004681156,3.6981132075,790
Australia,0,6,0.0047468354,3.75,790
Australia,0,7,0.0055170767,4.358490566,790
Australia,0,8,0.0064724146,5.1132075472,790
Australia,0,9,0.0077382374,6.1132075472,790
Australia,0,10,0.0092259007,7.2884615385,790
Australia,0,11,0.010345667,8.1730769231,790
Australia,0,12,0.0116601753,9.2115384615,790
Australia,0,13,0.0123904576,9.7884615385,790
Australia,0,14,0.0126338851,9.9807692308,790
Australia,0,15,0.0128286271,10.1346153846,790
Australia,0,16,0.013218111,10.4423076923,790
Australia,0,17,0.0131450828,10.3846153846,790
Australia,0,18,0.0129503408,10.2307692308,790
Australia,0,19,0.0136319377,10.7692307692,790
Australia,0,20,0.0151898734,12,790
Australia,0,21,0.0151898734,12,790
Australia,0,22,0.0136562804,10.7884615385,790
Australia,0,23,0.011587147,9.1538461538,790
Australia,1,0,0.0090555015,7.1538461538,790
Australia,1,1,0.0077409932,6.1153846154,790
Australia,1,2,0.0066699124,5.2692307692,790
Australia,1,3,0.0054527751,4.3076923077,790
Australia,1,4,0.0052122115,4.1176470588,790
Australia,1,5,0.005647517,4.4615384615,790
Australia,1,6,0.0063291139,5,790
Australia,1,7,0.0096153846,7.5961538462,790
Australia,1,8,0.0192307692,15.1923076923,790
Australia,1,9,0.0242210321,19.1346153846,790
Australia,1,10,0.0275073028,21.7307692308,790
Australia,1,11,0.0291626095,23.0384615385,790
Australia,1,12,0.0301850049,23.8461538462,790
Australia,1,13,0.0313777994,24.7884615385,790
Australia,1,14,0.0334469328,26.4230769231,790
Australia,1,15,0.0353700097,27.9423076923,790
Australia,1,16,0.0346397274,27.3653846154,790
Australia,1,17,0.0330087634,26.0769230769,790
Australia,1,18,0.0279454722,22.0769230769,790
Australia,1,19,0.0273612463,21.6153846154,790
Australia,1,20,0.0267770204,21.1538461538,790
Australia,1,21,0.0268257059,21.1923076923,790
Australia,1,22,0.0246348588,19.4615384615,790
Australia,1,23,0.0200097371,15.8076923077,790
Australia,2,0,0.0137293087,10.8461538462,790
Australia,2,1,0.0109785784,8.6730769231,790
Australia,2,2,0.009006816,7.1153846154,790
Australia,2,3,0.0079113924,6.25,790
Australia,2,4,0.0065481986,5.1730769231,790
Australia,2,5,0.0067672833,5.3461538462,790
Australia,2,6,0.0078140214,6.1730769231,790
Australia,2,7,0.0111002921,8.7692307692,790
Australia,2,8,0.0214703019,16.9615384615,790
Australia,2,9,0.0284810127,22.5,790
Australia,2,10,0.0324488802,25.6346153846,790
Australia,2,11,0.0339581305,26.8269230769,790
Australia,2,12,0.0344206426,27.1923076923,790
Australia,2,13,0.0351752678,27.7884615385,790
Australia,2,14,0.0379990263,30.0192307692,790
Australia,2,15,0.0392891918,31.0384615385,790
Australia,2,16,0.0386319377,30.5192307692,790
Australia,2,17,0.036684518,28.9807692308,790
Australia,2,18,0.0301119766,23.7884615385,790
Australia,2,19,0.0282132425,22.2884615385,790
Australia,2,20,0.0276533593,21.8461538462,790
Australia,2,21,0.0270934761,21.4038461538,790
Australia,2,22,0.0255598832,20.1923076923,790
Australia,2,23,0.0217137293,17.1538461538,790
Australia,3,0,0.014946446,11.8076923077,790
Australia,3,1,0.0116114898,9.1730769231,790
Australia,3,2,0.0090555015,7.1538461538,790
Australia,3,3,0.0084712756,6.6923076923,790
Australia,3,4,0.0071324245,5.6346153846,790
Australia,3,5,0.0069620253,5.5,790
Australia,3,6,0.0077896787,6.1538461538,790
Australia,3,7,0.0121470302,9.5961538462,790
Australia,3,8,0.023271665,18.3846153846,790
Australia,3,9,0.0300632911,23.75,790
Australia,3,10,0.0337877313,26.6923076923,790
Australia,3,11,0.035053554,27.6923076923,790
Australia,3,12,0.0348101266,27.5,790
Australia,3,13,0.0361246349,28.5384615385,790
Australia,3,14,0.0386319377,30.5192307692,790
Australia,3,15,0.039849075,31.4807692308,790
Australia,3,16,0.038510224,30.4230769231,790
Australia,3,17,0.0361733204,28.5769230769,790
Australia,3,18,0.0305744888,24.1538461538,790
Australia,3,19,0.0291139241,23,790
Australia,3,20,0.0290652386,22.9615384615,790
Australia,3,21,0.0285053554,22.5192307692,790
Australia,3,22,0.0268987342,21.25,790
Australia,3,23,0.0212512171,16.7884615385,790
Australia,4,0,0.0157984421,12.4807692308,790
Australia,4,1,0.0124878286,9.8653846154,790
Australia,4,2,0.0101752678,8.0384615385,790
Australia,4,3,0.0085199611,6.7307692308,790
Australia,4,4,0.0074245375,5.8653846154,790
Australia,4,5,0.0066942551,5.2884615385,790
Australia,4,6,0.0083739046,6.6153846154,790
Australia,4,7,0.013510224,10.6730769231,790
Australia,4,8,0.0246835443,19.5,790
Australia,4,9,0.0303310613,23.9615384615,790
Australia,4,10,0.0333982473,26.3846153846,790
Australia,4,11,0.0346640701,27.3846153846,790
Australia,4,12,0.0357108082,28.2115384615,790
Australia,4,13,0.0364654333,28.8076923077,790
Australia,4,14,0.038510224,30.4230769231,790
Australia,4,15,0.0390457644,30.8461538462,790
Australia,4,16,0.0385589094,30.4615384615,790
Australia,4,17,0.0363437196,28.7115384615,790
Australia,4,18,0.0313777994,24.7884615385,790
Australia,4,19,0.0282132425,22.2884615385,790
Australia,4,20,0.0288948393,22.8269230769,790
Australia,4,21,0.0291626095,23.0384615385,790
Australia,4,22,0.0270447907,21.3653846154,790
Australia,4,23,0.022322298,17.6346153846,790
Australia,5,0,0.0164800389,13.0192307692,790
Australia,5,1,0.0124634859,9.8461538462,790
Australia,5,2,0.0097127556,7.6730769231,790
Australia,5,3,0.0083982473,6.6346153846,790
Australia,5,4,0.0076679649,6.0576923077,790
Australia,5,5,0.0070350536,5.5576923077,790
Australia,5,6,0.0079113924,6.25,790
Australia,5,7,0.0121226874,9.5769230769,790
Australia,5,8,0.0224683544,17.75,790
Australia,5,9,0.0284566699,22.4807692308,790
Australia,5,10,0.0312074002,24.6538461538,790
Australia,5,11,0.0322541383,25.4807692308,790
Australia,5,12,0.0327896787,25.9038461538,790
Australia,5,13,0.0338851022,26.7692307692,790
Australia,5,14,0.0363193768,28.6923076923,790
