DOW,Hour,Country,Workers,Key,Mouse,Segments
Sat,10,Slovakia,9,14994,9163,127
Sat,11,Slovakia,10,23018,7934,172
Sat,12,Slovakia,10,13363,5597,127
Sat,13,Slovakia,10,18789,13057,199
Sat,14,Slovakia,11,22130,16526,200
Sat,15,Slovakia,8,19401,15297,196
Sat,16,Slovakia,10,20499,10815,141
Sat,17,Slovakia,9,16001,10578,120
Sat,18,Slovakia,7,13993,6917,92
Sat,19,Slovakia,9,12440,5450,98
Sat,20,Slovakia,6,11563,3314,99
Sat,21,Slovakia,9,14084,5320,170
Sat,22,Slovakia,8,15455,8341,200
Sat,23,Slovakia,9,27961,9059,217
Sun,0,Slovenia,7,10278,7065,64
Sun,1,Slovenia,7,4040,7740,61
Sun,2,Slovenia,7,6800,6008,46
Sun,3,Slovenia,3,2378,4773,19
Sun,4,Slovenia,1,0,4686,6
Sun,5,Slovenia,1,0,4686,6
Sun,6,Slovenia,3,164,4747,16
Sun,7,Slovenia,4,3706,5910,34
Sun,8,Slovenia,6,3776,5649,49
Sun,9,Slovenia,3,8282,5959,48
Sun,10,Slovenia,7,9022,6447,95
Sun,11,Slovenia,12,20474,10292,177
Sun,12,Slovenia,12,25831,11831,180
Sun,13,Slovenia,10,35037,11062,152
Sun,14,Slovenia,11,14095,9529,182
Sun,15,Slovenia,10,18806,11564,208
Sun,16,Slovenia,14,28856,10416,224
Sun,17,Slovenia,14,24603,10218,206
Sun,18,Slovenia,13,36935,11815,194
Sun,19,Slovenia,14,39627,13569,225
Sun,20,Slovenia,14,40005,12058,214
Sun,21,Slovenia,12,31086,12946,212
Sun,22,Slovenia,9,24305,10234,148
Sun,23,Slovenia,9,19825,8251,124
Mon,0,Slovenia,10,9610,7319,80
Mon,1,Slovenia,6,3276,6393,46
Mon,2,Slovenia,5,4110,6037,41
Mon,3,Slovenia,5,3218,5715,35
Mon,4,Slovenia,4,0,4686,22
Mon,5,Slovenia,4,81,4706,22
Mon,6,Slovenia,7,5180,6186,51
Mon,7,Slovenia,12,8898,8687,141
Mon,8,Slovenia,13,24779,13212,237
Mon,9,Slovenia,12,34639,13504,283
Mon,10,Slovenia,14,51696,16019,346
Mon,11,Slovenia,15,49280,22855,362
Mon,12,Slovenia,19,46872,27349,401
Mon,13,Slovenia,17,63028,21716,384
Mon,14,Slovenia,16,67626,22936,366
Mon,15,Slovenia,14,47287,21373,317
Mon,16,Slovenia,13,43415,22204,329
Mon,17,Slovenia,16,55800,24891,300
Mon,18,Slovenia,16,37701,25270,254
Mon,19,Slovenia,16,33124,26106,264
Mon,20,Slovenia,16,38905,26276,317
Mon,21,Slovenia,15,40178,28443,287
Mon,22,Slovenia,13,44085,28024,272
Mon,23,Slovenia,12,45437,24120,188
Tue,0,Slovenia,11,30714,21033,166
Tue,1,Slovenia,6,20070,20635,111
Tue,2,Slovenia,7,9909,17276,62
Tue,3,Slovenia,4,3125,15525,25
Tue,4,Slovenia,3,3765,15472,23
Tue,5,Slovenia,3,2158,15746,20
Tue,6,Slovenia,7,9689,16355,68
Tue,7,Slovenia,11,23824,20612,170
Tue,8,Slovenia,10,28549,27860,263
Tue,9,Slovenia,12,45383,35186,309
Tue,10,Slovenia,15,52170,40348,333
Tue,11,Slovenia,15,62731,46311,379
Tue,12,Slovenia,16,73511,52536,411
Tue,13,Slovenia,15,78220,63674,457
Tue,14,Slovenia,15,66491,73847,433
Tue,15,Slovenia,12,71536,77216,381
Tue,16,Slovenia,12,58838,64363,340
Tue,17,Slovenia,17,70165,44103,316
Tue,18,Slovenia,18,57250,30692,305
Tue,19,Slovenia,20,48788,19689,301
Tue,20,Slovenia,20,42182,10044,316
Tue,21,Slovenia,17,43946,11883,334
Tue,22,Slovenia,15,38772,9847,258
Tue,23,Slovenia,13,33835,6375,192
Wed,0,Slovenia,9,27179,4210,127
Wed,1,Slovenia,7,18357,2158,86
Wed,2,Slovenia,7,16827,2105,69
Wed,3,Slovenia,5,13020,990,47
Wed,4,Slovenia,4,14533,1685,50
Wed,5,Slovenia,6,15220,1468,53
Wed,6,Slovenia,7,10809,1804,69
Wed,7,Slovenia,11,11432,5246,145
Wed,8,Slovenia,12,25565,9926,223
Wed,9,Slovenia,17,43850,15819,340
Wed,10,Slovenia,18,60562,16279,393
Wed,11,Slovenia,19,53991,18269,393
Wed,12,Slovenia,16,57981,19378,379
Wed,13,Slovenia,15,59080,19679,392
Wed,14,Slovenia,13,72748,19777,402
Wed,15,Slovenia,14,67876,23069,458
Wed,16,Slovenia,16,88508,26820,444
Wed,17,Slovenia,13,70397,21713,395
Wed,18,Slovenia,15,48944,15360,313
Wed,19,Slovenia,14,48519,13948,298
Wed,20,Slovenia,15,57969,14667,331
Wed,21,Slovenia,18,51512,16986,361
Wed,22,Slovenia,13,44432,18160,319
Wed,23,Slovenia,13,26797,9170,191
Thu,0,Slovenia,8,21939,4579,134
Thu,1,Slovenia,6,15078,4132,104
Thu,2,Slovenia,3,9137,2940,73
Thu,3,Slovenia,3,5452,1345,47
Thu,4,Slovenia,2,4106,600,36
Thu,5,Slovenia,4,4230,785,40
Thu,6,Slovenia,2,6047,2648,51
Thu,7,Slovenia,6,11980,4803,127
Thu,8,Slovenia,10,22383,8436,229
Thu,9,Slovenia,11,44992,13038,298
Thu,10,Slovenia,13,61764,16630,384
Thu,11,Slovenia,17,57294,18974,411
Thu,12,Slovenia,18,69900,21412,413
Thu,13,Slovenia,16,73025,22361,429
Thu,14,Slovenia,17,77488,26114,454
Thu,15,Slovenia,16,78580,24758,427
Thu,16,Slovenia,18,75658,22322,441
Thu,17,Slovenia,17,59018,16431,381
Thu,18,Slovenia,17,37552,15475,331
Thu,19,Slovenia,17,45452,16658,326
Thu,20,Slovenia,16,39380,17338,304
Thu,21,Slovenia,15,49077,16093,310
Thu,22,Slovenia,13,43497,14292,305
Thu,23,Slovenia,12,34870,12682,216
Fri,0,Slovenia,7,33564,6972,132
Fri,1,Slovenia,5,18992,3407,80
Fri,2,Slovenia,5,19151,2946,53
Fri,3,Slovenia,4,18423,1360,49
Fri,4,Slovenia,3,14100,1368,35
Fri,5,Slovenia,3,8513,144,18
Fri,6,Slovenia,3,8990,1408,43
Fri,7,Slovenia,8,8733,2750,93
Fri,8,Slovenia,11,34906,8861,245
Fri,9,Slovenia,11,50206,13058,308
Fri,10,Slovenia,12,60020,17221,327
Fri,11,Slovenia,13,63320,17318,318
Fri,12,Slovenia,17,63388,20479,353
Fri,13,Slovenia,16,46563,16718,300
Fri,14,Slovenia,15,53940,21361,296
Fri,15,Slovenia,11,63017,19075,303
Fri,16,Slovenia,11,56928,16216,287
Fri,17,Slovenia,14,54626,18877,275
Fri,18,Slovenia,14,28049,15048,205
Fri,19,Slovenia,13,18508,15138,160
Fri,20,Slovenia,10,16013,11002,152
Fri,21,Slovenia,8,12891,8820,157
Fri,22,Slovenia,9,17016,9862,152
Fri,23,Slovenia,10,12934,8952,111
Sat,0,Slovenia,5,7659,6723,76
Sat,1,Slovenia,5,12084,7738,81
Sat,2,Slovenia,5,15664,6511,58
Sat,3,Slovenia,4,11448,6073,41
Sat,4,Slovenia,3,3515,5585,27
Sat,5,Slovenia,3,4856,4984,22
Sat,6,Slovenia,4,1833,5199,25
Sat,7,Slovenia,5,1770,5253,31
Sat,8,Slovenia,9,7384,7822,81
Sat,9,Slovenia,8,15727,7637,105
Sat,10,Slovenia,11,8931,7946,137
Sat,11,Slovenia,12,20153,9611,194
Sat,12,Slovenia,13,29647,11810,170
Sat,13,Slovenia,11,38520,12101,155
Sat,14,Slovenia,12,34879,11106,187
Sat,15,Slovenia,11,21650,8255,172
Sat,16,Slovenia,10,22557,8919,198
Sat,17,Slovenia,10,24171,8877,186
Sat,18,Slovenia,9,19859,8351,146
Sat,19,Slovenia,13,13373,10716,164
Sat,20,Slovenia,6,14898,9235,124
Sat,21,Slovenia,7,17500,9471,143
Sat,22,Slovenia,10,11724,9050,122
Sat,23,Slovenia,9,14346,10227,98
Sun,0,South Africa,53,172039,44316,913
Sun,1,South Africa,40,127956,34131,721
Sun,2,South Africa,32,92432,20703,455
Sun,3,South Africa,30,59453,16078,349
Sun,4,South Africa,30,60398,15182,389
Sun,5,South Africa,32,72043,23140,610
Sun,6,South Africa,33,81611,30045,687
Sun,7,South Africa,45,94294,31792,900
Sun,8,South Africa,50,131755,38114,1183
Sun,9,South Africa,63,227933,57065,1631
Sun,10,South Africa,72,285599,87346,2084
Sun,11,South Africa,80,334551,110526,2421
Sun,12,South Africa,78,326455,111475,2437
Sun,13,South Africa,79,290789,107927,2295
Sun,14,South Africa,77,235229,102967,2167
Sun,15,South Africa,74,225158,92427,1974
Sun,16,South Africa,78,285693,90097,2115
Sun,17,South Africa,78,288592,91846,2135
Sun,18,South Africa,81,291931,91642,2093
Sun,19,South Africa,84,275370,105650,2321
Sun,20,South Africa,81,346478,104704,2379
Sun,21,South Africa,77,371750,105970,2241
Sun,22,South Africa,67,372513,95353,2058
Sun,23,South Africa,63,341369,81879,1614
Mon,0,South Africa,47,226087,54664,1157
Mon,1,South Africa,40,189237,43382,936
Mon,2,South Africa,33,54812,17450,424
Mon,3,South Africa,22,35755,14973,334
Mon,4,South Africa,23,34668,19616,430
Mon,5,South Africa,29,97707,47139,944
Mon,6,South Africa,43,182950,66796,1291
Mon,7,South Africa,56,170391,61083,1644
Mon,8,South Africa,71,338220,90263,2660
Mon,9,South Africa,85,457511,143359,3705
Mon,10,South Africa,89,527124,180843,4318
Mon,11,South Africa,96,584431,212108,4620
Mon,12,South Africa,97,531781,206733,4516
Mon,13,South Africa,95,535812,207218,4381
Mon,14,South Africa,98,507384,217134,4457
Mon,15,South Africa,99,519619,209319,4419
Mon,16,South Africa,94,551727,187814,4122
