active_contractors,total_contractors,percent_activity,utc_dayoftheweek,utc_hour,country
7.2884615385,146,0.0499209694,1,17,Jamaica
7.25,146,0.0496575342,1,18,Jamaica
7.1538461538,146,0.0489989463,1,19,Jamaica
7.1538461538,146,0.0489989463,1,20,Jamaica
6.7307692308,146,0.0461011591,1,21,Jamaica
5.9423076923,146,0.0407007376,1,22,Jamaica
5.8269230769,146,0.039910432,1,23,Jamaica
5.7450980392,146,0.0393499866,2,0,Jamaica
5.568627451,146,0.0381412839,2,1,Jamaica
4.9803921569,146,0.034112275,2,2,Jamaica
4.8823529412,146,0.0334407736,2,3,Jamaica
4.0588235294,146,0.0278001612,2,4,Jamaica
2.78,146,0.0190410959,2,5,Jamaica
2.0212765957,146,0.0138443602,2,6,Jamaica
1.8604651163,146,0.0127429118,2,7,Jamaica
1.652173913,146,0.0113162597,2,8,Jamaica
1.7380952381,146,0.0119047619,2,9,Jamaica
2.023255814,146,0.0138579165,2,10,Jamaica
2.3913043478,146,0.0163787969,2,11,Jamaica
2.58,146,0.0176712329,2,12,Jamaica
3.9411764706,146,0.0269943594,2,13,Jamaica
5.6730769231,146,0.0388566913,2,14,Jamaica
7.1153846154,146,0.0487355111,2,15,Jamaica
8,146,0.0547945205,2,16,Jamaica
7.8076923077,146,0.0534773446,2,17,Jamaica
8.2307692308,146,0.0563751317,2,18,Jamaica
8.2884615385,146,0.0567702845,2,19,Jamaica
7.5384615385,146,0.0516332982,2,20,Jamaica
7.2307692308,146,0.0495258166,2,21,Jamaica
6.5384615385,146,0.0447839831,2,22,Jamaica
6.1730769231,146,0.0422813488,2,23,Jamaica
5.4615384615,146,0.0374077977,3,0,Jamaica
5.4038461538,146,0.0370126449,3,1,Jamaica
4.9615384615,146,0.0339831401,3,2,Jamaica
4.3846153846,146,0.0300316122,3,3,Jamaica
3.6078431373,146,0.0247112544,3,4,Jamaica
3,146,0.0205479452,3,5,Jamaica
2.1836734694,146,0.0149566676,3,6,Jamaica
1.8888888889,146,0.0129375951,3,7,Jamaica
1.75,146,0.0119863014,3,8,Jamaica
1.6458333333,146,0.0112728311,3,9,Jamaica
1.6222222222,146,0.0111111111,3,10,Jamaica
2.0666666667,146,0.0141552511,3,11,Jamaica
2.6470588235,146,0.0181305399,3,12,Jamaica
4.08,146,0.0279452055,3,13,Jamaica
5.2884615385,146,0.0362223393,3,14,Jamaica
6.9807692308,146,0.0478134879,3,15,Jamaica
7.2884615385,146,0.0499209694,3,16,Jamaica
7.25,146,0.0496575342,3,17,Jamaica
7.2884615385,146,0.0499209694,3,18,Jamaica
7.3076923077,146,0.050052687,3,19,Jamaica
7.2115384615,146,0.0493940991,3,20,Jamaica
6.5192307692,146,0.0446522655,3,21,Jamaica
5.8076923077,146,0.0397787144,3,22,Jamaica
5.5576923077,146,0.0380663857,3,23,Jamaica
5.3653846154,146,0.0367492097,4,0,Jamaica
5.1923076923,146,0.0355637513,4,1,Jamaica
4.6923076923,146,0.0321390938,4,2,Jamaica
4.7450980392,146,0.0325006715,4,3,Jamaica
3.6153846154,146,0.0247629083,4,4,Jamaica
2.7551020408,146,0.0188705619,4,5,Jamaica
2.0638297872,146,0.0141358205,4,6,Jamaica
1.847826087,146,0.0126563431,4,7,Jamaica
1.8604651163,146,0.0127429118,4,8,Jamaica
1.7551020408,146,0.0120212469,4,9,Jamaica
1.8823529412,146,0.0128928284,4,10,Jamaica
2.14,146,0.0146575342,4,11,Jamaica
2.7058823529,146,0.0185334408,4,12,Jamaica
4.2307692308,146,0.0289778714,4,13,Jamaica
6.0576923077,146,0.0414910432,4,14,Jamaica
7.3461538462,146,0.0503161222,4,15,Jamaica
7.75,146,0.0530821918,4,16,Jamaica
7.75,146,0.0530821918,4,17,Jamaica
7.9423076923,146,0.0543993678,4,18,Jamaica
7.9038461538,146,0.0541359326,4,19,Jamaica
7.3846153846,146,0.0505795574,4,20,Jamaica
6.9807692308,146,0.0478134879,4,21,Jamaica
6.2307692308,146,0.0426765016,4,22,Jamaica
5.8846153846,146,0.0403055848,4,23,Jamaica
5.3076923077,146,0.0363540569,5,0,Jamaica
5.3076923077,146,0.0363540569,5,1,Jamaica
4.7115384615,146,0.0322708114,5,2,Jamaica
4.3725490196,146,0.0299489659,5,3,Jamaica
3.9807692308,146,0.0272655427,5,4,Jamaica
3.1,146,0.0212328767,5,5,Jamaica
2.7446808511,146,0.0187991839,5,6,Jamaica
2.0638297872,146,0.0141358205,5,7,Jamaica
2.0625,146,0.0141267123,5,8,Jamaica
2.0833333333,146,0.0142694064,5,9,Jamaica
2.1914893617,146,0.0150102011,5,10,Jamaica
2.22,146,0.0152054795,5,11,Jamaica
2.4615384615,146,0.0168598525,5,12,Jamaica
4.0980392157,146,0.0280687618,5,13,Jamaica
5.3461538462,146,0.0366174921,5,14,Jamaica
6.6923076923,146,0.0458377239,5,15,Jamaica
7.4807692308,146,0.0512381454,5,16,Jamaica
7.5384615385,146,0.0516332982,5,17,Jamaica
7.2307692308,146,0.0495258166,5,18,Jamaica
7.2115384615,146,0.0493940991,5,19,Jamaica
6.9807692308,146,0.0478134879,5,20,Jamaica
6.7884615385,146,0.0464963119,5,21,Jamaica
6.0769230769,146,0.0416227608,5,22,Jamaica
4.5769230769,146,0.0313487882,5,23,Jamaica
3.7358490566,146,0.0255880072,6,0,Jamaica
3.7450980392,146,0.0256513564,6,1,Jamaica
3.1960784314,146,0.0218909482,6,2,Jamaica
2.74,146,0.0187671233,6,3,Jamaica
2.125,146,0.0145547945,6,4,Jamaica
1.5,146,0.0102739726,6,5,Jamaica
1.4285714286,146,0.0097847358,6,6,Jamaica
1.1923076923,146,0.008166491,6,7,Jamaica
1.1,146,0.0075342466,6,8,Jamaica
1.3157894737,146,0.0090122567,6,9,Jamaica
1.2692307692,146,0.0086933614,6,10,Jamaica
1.5625,146,0.0107020548,6,11,Jamaica
1.8888888889,146,0.0129375951,6,12,Jamaica
2.1041666667,146,0.0144121005,6,13,Jamaica
2.4489795918,146,0.0167738328,6,14,Jamaica
2.6923076923,146,0.0184404636,6,15,Jamaica
2.9615384615,146,0.02028451,6,16,Jamaica
3.1568627451,146,0.0216223476,6,17,Jamaica
3.4038461538,146,0.0233140148,6,18,Jamaica
3.4807692308,146,0.0238408851,6,19,Jamaica
3.2692307692,146,0.0223919916,6,20,Jamaica
3.431372549,146,0.0235025517,6,21,Jamaica
3.0769230769,146,0.0210748156,6,22,Jamaica
3.9622641509,146,0.0271387956,6,23,Jamaica
1.347826087,119,0.0113262696,0,0,Japan
1.3235294118,119,0.0111220959,0,1,Japan
1.3846153846,119,0.0116354234,0,2,Japan
1.5588235294,119,0.0130993574,0,3,Japan
1.6571428571,119,0.0139255702,0,4,Japan
1.6923076923,119,0.014221073,0,5,Japan
1.5641025641,119,0.013143719,0,6,Japan
1.825,119,0.0153361345,0,7,Japan
1.8048780488,119,0.0151670424,0,8,Japan
1.6578947368,119,0.0139318885,0,9,Japan
1.8918918919,119,0.0158982512,0,10,Japan
1.8571428571,119,0.0156062425,0,11,Japan
1.9111111111,119,0.0160597572,0,12,Japan
2.1395348837,119,0.0179792847,0,13,Japan
2.1219512195,119,0.0178315229,0,14,Japan
1.9743589744,119,0.0165912519,0,15,Japan
1.5666666667,119,0.0131652661,0,16,Japan
1.619047619,119,0.0136054422,0,17,Japan
1.2857142857,119,0.0108043217,0,18,Japan
1.2,119,0.0100840336,0,19,Japan
1.2142857143,119,0.0102040816,0,20,Japan
1.125,119,0.0094537815,0,21,Japan
1.1428571429,119,0.0096038415,0,22,Japan
1.2285714286,119,0.0103241297,0,23,Japan
1.8181818182,119,0.0152788388,1,0,Japan
2.1282051282,119,0.0178840767,1,1,Japan
2.1489361702,119,0.0180582871,1,2,Japan
2.2222222222,119,0.0186741363,1,3,Japan
1.9565217391,119,0.0164413592,1,4,Japan
2.4186046512,119,0.0203244088,1,5,Japan
2.4222222222,119,0.0203548086,1,6,Japan
2.6818181818,119,0.0225362872,1,7,Japan
2.5714285714,119,0.0216086435,1,8,Japan
2.0681818182,119,0.0173796791,1,9,Japan
1.9111111111,119,0.0160597572,1,10,Japan
1.8222222222,119,0.0153127918,1,11,Japan
2.0217391304,119,0.0169894045,1,12,Japan
2.0833333333,119,0.0175070028,1,13,Japan
2.3541666667,119,0.0197829132,1,14,Japan
1.8333333333,119,0.0154061625,1,15,Japan
1.5945945946,119,0.0133999546,1,16,Japan
1.5142857143,119,0.01272509,1,17,Japan
1.5294117647,119,0.0128521997,1,18,Japan
1.4,119,0.0117647059,1,19,Japan
1.28,119,0.0107563025,1,20,Japan
1.3846153846,119,0.0116354234,1,21,Japan
1.28,119,0.0107563025,1,22,Japan
1.6666666667,119,0.0140056022,1,23,Japan
2.2826086957,119,0.0191815857,2,0,Japan
2.64,119,0.0221848739,2,1,Japan
2.8163265306,119,0.0236666095,2,2,Japan
2.8571428571,119,0.0240096038,2,3,Japan
2.5714285714,119,0.0216086435,2,4,Japan
2.7708333333,119,0.0232843137,2,5,Japan
2.8958333333,119,0.0243347339,2,6,Japan
2.84,119,0.0238655462,2,7,Japan
2.58,119,0.0216806723,2,8,Japan
2.5510204082,119,0.0214371463,2,9,Japan
2.16,119,0.0181512605,2,10,Japan
2.1304347826,119,0.0179028133,2,11,Japan
2.2173913043,119,0.0186335404,2,12,Japan
2.2156862745,119,0.0186192124,2,13,Japan
2.1666666667,119,0.0182072829,2,14,Japan
2.023255814,119,0.0170021497,2,15,Japan
1.8571428571,119,0.0156062425,2,16,Japan
1.641025641,119,0.0137901314,2,17,Japan
1.5,119,0.012605042,2,18,Japan
1.3571428571,119,0.0114045618,2,19,Japan
1.2962962963,119,0.0108932462,2,20,Japan
1.2222222222,119,0.010270775,2,21,Japan
1.3225806452,119,0.0111141231,2,22,Japan
1.7692307692,119,0.0148674855,2,23,Japan
2,119,0.0168067227,3,0,Japan
2.6862745098,119,0.0225737354,3,1,Japan
3.02,119,0.0253781513,3,2,Japan
2.84,119,0.0238655462,3,3,Japan
2.8125,119,0.0236344538,3,4,Japan
2.8775510204,119,0.024181101,3,5,Japan
2.9791666667,119,0.025035014,3,6,Japan
2.8235294118,119,0.0237271379,3,7,Japan
2.6326530612,119,0.022123135,3,8,Japan
2.6595744681,119,0.0223493653,3,9,Japan
2.5476190476,119,0.0214085634,3,10,Japan
2.55,119,0.0214285714,3,11,Japan
2.5102040816,119,0.0210941519,3,12,Japan
2.4489795918,119,0.0205796604,3,13,Japan
2.5106382979,119,0.0210978008,3,14,Japan
2.3913043478,119,0.0200949945,3,15,Japan
2.05,119,0.0172268908,3,16,Japan
1.7777777778,119,0.0149393091,3,17,Japan
1.4285714286,119,0.0120048019,3,18,Japan
1.2903225806,119,0.0108430469,3,19,Japan
1.24,119,0.0104201681,3,20,Japan
1.25,119,0.0105042017,3,21,Japan
1.4242424242,119,0.0119684237,3,22,Japan
1.8717948718,119,0.0157293687,3,23,Japan
2.3111111111,119,0.0194211018,4,0,Japan
2.56,119,0.021512605,4,1,Japan
2.8775510204,119,0.024181101,4,2,Japan
2.72,119,0.0228571429,4,3,Japan
2.4693877551,119,0.0207511576,4,4,Japan
2.6,119,0.0218487395,4,5,Japan
2.6274509804,119,0.02207942,4,6,Japan
2.5957446809,119,0.0218129805,4,7,Japan
2.4375,119,0.0204831933,4,8,Japan
2.3673469388,119,0.0198936718,4,9,Japan
2.2173913043,119,0.0186335404,4,10,Japan
2.1458333333,119,0.0180322129,4,11,Japan
2.4489795918,119,0.0205796604,4,12,Japan
2.7142857143,119,0.0228091236,4,13,Japan
2.4897959184,119,0.0209226548,4,14,Japan
1.9777777778,119,0.0166199813,4,15,Japan
1.7111111111,119,0.014379085,4,16,Japan
1.5555555556,119,0.0130718954,4,17,Japan
1.3611111111,119,0.0114379085,4,18,Japan
1.2258064516,119,0.0103008946,4,19,Japan
1.2857142857,119,0.0108043217,4,20,Japan
1.2857142857,119,0.0108043217,4,21,Japan
1.3,119,0.0109243697,4,22,Japan
1.8536585366,119,0.0155769625,4,23,Japan
2.3777777778,119,0.0199813259,5,0,Japan
2.75,119,0.0231092437,5,1,Japan
3.0192307692,119,0.0253716871,5,2,Japan
2.6923076923,119,0.0226244344,5,3,Japan
2.8431372549,119,0.0238919097,5,4,Japan
2.7884615385,119,0.0234324499,5,5,Japan
3.08,119,0.0258823529,5,6,Japan
2.88,119,0.0242016807,5,7,Japan
2.2083333333,119,0.018557423,5,8,Japan
2,119,0.0168067227,5,9,Japan
1.9111111111,119,0.0160597572,5,10,Japan
1.6956521739,119,0.0142491779,5,11,Japan
1.94,119,0.016302521,5,12,Japan
2.1276595745,119,0.0178794922,5,13,Japan
2.2954545455,119,0.019289534,5,14,Japan
1.8636363636,119,0.0156608098,5,15,Japan
1.7317073171,119,0.0145521623,5,16,Japan
1.5555555556,119,0.0130718954,5,17,Japan
1.4827586207,119,0.0124601565,5,18,Japan
1.3461538462,119,0.0113122172,5,19,Japan
1.347826087,119,0.0113262696,5,20,Japan
1.1428571429,119,0.0096038415,5,21,Japan
1.3,119,0.0109243697,5,22,Japan
1.3157894737,119,0.0110570544,5,23,Japan
1.5555555556,119,0.0130718954,6,0,Japan
1.6,119,0.0134453782,6,1,Japan
1.6216216216,119,0.0136270725,6,2,Japan
1.6153846154,119,0.0135746606,6,3,Japan
1.3409090909,119,0.0112681436,6,4,Japan
1.4102564103,119,0.0118508942,6,5,Japan
1.5333333333,119,0.0128851541,6,6,Japan
1.7380952381,119,0.0146058423,6,7,Japan
1.5454545455,119,0.012987013,6,8,Japan
1.5777777778,119,0.0132586368,6,9,Japan
1.6097560976,119,0.0135273622,6,10,Japan
1.7555555556,119,0.0147525677,6,11,Japan
1.825,119,0.0153361345,6,12,Japan
1.8095238095,119,0.0152060824,6,13,Japan
1.725,119,0.0144957983,6,14,Japan
1.6153846154,119,0.0135746606,6,15,Japan
1.4722222222,119,0.0123716153,6,16,Japan
1.5357142857,119,0.0129051621,6,17,Japan
1.380952381,119,0.0116046419,6,18,Japan
1.25,119,0.0105042017,6,19,Japan
1.1875,119,0.0099789916,6,20,Japan
1,119,0.0084033613,6,21,Japan
1.0769230769,119,0.0090497738,6,22,Japan
1.25,119,0.0105042017,6,23,Japan
1,48,0.0208333333,0,0,Jordan
1.0833333333,48,0.0225694444,0,1,Jordan
1,48,0.0208333333,0,2,Jordan
1,48,0.0208333333,0,3,Jordan
1,48,0.0208333333,0,4,Jordan
1,48,0.0208333333,0,5,Jordan
1.0769230769,48,0.0224358974,0,6,Jordan
1.4375,48,0.0299479167,0,7,Jordan
1.5294117647,48,0.0318627451,0,8,Jordan
1.3913043478,48,0.0289855072,0,9,Jordan
1.3157894737,48,0.0274122807,0,10,Jordan
1.35,48,0.028125,0,11,Jordan
1.5,48,0.03125,0,12,Jordan
1.5416666667,48,0.0321180556,0,13,Jordan
1.4230769231,48,0.0296474359,0,14,Jordan
1.3043478261,48,0.027173913,0,15,Jordan
1.5263157895,48,0.0317982456,0,16,Jordan
1.347826087,48,0.0280797101,0,17,Jordan
1.2631578947,48,0.0263157895,0,18,Jordan
1.3333333333,48,0.0277777778,0,19,Jordan
1.1904761905,48,0.0248015873,0,20,Jordan
1.1,48,0.0229166667,0,21,Jordan
1.05,48,0.021875,0,22,Jordan
1.1333333333,48,0.0236111111,0,23,Jordan
1.2857142857,48,0.0267857143,1,0,Jordan
1.25,48,0.0260416667,1,1,Jordan
1,48,0.0208333333,1,2,Jordan
1,48,0.0208333333,1,3,Jordan
1,48,0.0208333333,1,4,Jordan
1.1428571429,48,0.0238095238,1,5,Jordan
1.2,48,0.025,1,6,Jordan
1.2,48,0.025,1,7,Jordan
1.2352941176,48,0.0257352941,1,8,Jordan
1.1904761905,48,0.0248015873,1,9,Jordan
1.2380952381,48,0.0257936508,1,10,Jordan
1.4090909091,48,0.0293560606,1,11,Jordan
1.2777777778,48,0.0266203704,1,12,Jordan
1.2222222222,48,0.025462963,1,13,Jordan
1.3157894737,48,0.0274122807,1,14,Jordan
1.4,48,0.0291666667,1,15,Jordan
1.4,48,0.0291666667,1,16,Jordan
1.6086956522,48,0.0335144928,1,17,Jordan
1.8260869565,48,0.0380434783,1,18,Jordan
1.3846153846,48,0.0288461538,1,19,Jordan
1.2916666667,48,0.0269097222,1,20,Jordan
1.2727272727,48,0.0265151515,1,21,Jordan
1.2857142857,48,0.0267857143,1,22,Jordan
1.25,48,0.0260416667,1,23,Jordan
1,48,0.0208333333,2,0,Jordan
1,48,0.0208333333,2,1,Jordan
1,48,0.0208333333,2,2,Jordan
1,48,0.0208333333,2,3,Jordan
1.1666666667,48,0.0243055556,2,4,Jordan
1.75,48,0.0364583333,2,5,Jordan
1.4615384615,48,0.0304487179,2,6,Jordan
1.5384615385,48,0.0320512821,2,7,Jordan
1.5,48,0.03125,2,8,Jordan
1.3529411765,48,0.0281862745,2,9,Jordan
1.3125,48,0.02734375,2,10,Jordan
1.3636363636,48,0.0284090909,2,11,Jordan
1.2916666667,48,0.0269097222,2,12,Jordan
1.380952381,48,0.0287698413,2,13,Jordan
1.347826087,48,0.0280797101,2,14,Jordan
1.3103448276,48,0.0272988506,2,15,Jordan
1.5833333333,48,0.0329861111,2,16,Jordan
1.44,48,0.03,2,17,Jordan
1.4583333333,48,0.0303819444,2,18,Jordan
1.4444444444,48,0.0300925926,2,19,Jordan
1.1851851852,48,0.024691358,2,20,Jordan
1.2631578947,48,0.0263157895,2,21,Jordan
1.1111111111,48,0.0231481481,2,22,Jordan
1.0833333333,48,0.0225694444,2,23,Jordan
1,48,0.0208333333,3,0,Jordan
1,48,0.0208333333,3,1,Jordan
1.1428571429,48,0.0238095238,3,2,Jordan
1,48,0.0208333333,3,3,Jordan
1,48,0.0208333333,3,4,Jordan
1.1666666667,48,0.0243055556,3,5,Jordan
1.1111111111,48,0.0231481481,3,6,Jordan
1.0588235294,48,0.0220588235,3,7,Jordan
1.2105263158,48,0.0252192982,3,8,Jordan
1.4285714286,48,0.0297619048,3,9,Jordan
1.5789473684,48,0.0328947368,3,10,Jordan
1.5833333333,48,0.0329861111,3,11,Jordan
1.6153846154,48,0.0336538462,3,12,Jordan
1.5333333333,48,0.0319444444,3,13,Jordan
1.5714285714,48,0.0327380952,3,14,Jordan
1.3181818182,48,0.0274621212,3,15,Jordan
1.2608695652,48,0.0262681159,3,16,Jordan
1.4285714286,48,0.0297619048,3,17,Jordan
1.3636363636,48,0.0284090909,3,18,Jordan
1.4347826087,48,0.0298913043,3,19,Jordan
1.4347826087,48,0.0298913043,3,20,Jordan
1.4736842105,48,0.0307017544,3,21,Jordan
1.2941176471,48,0.0269607843,3,22,Jordan
1.1333333333,48,0.0236111111,3,23,Jordan
1.125,48,0.0234375,4,0,Jordan
1.0625,48,0.0221354167,4,1,Jordan
1,48,0.0208333333,4,2,Jordan
1,48,0.0208333333,4,3,Jordan
1,48,0.0208333333,4,4,Jordan
1.1666666667,48,0.0243055556,4,5,Jordan
1.3,48,0.0270833333,4,6,Jordan
1.3125,48,0.02734375,4,7,Jordan
1.45,48,0.0302083333,4,8,Jordan
1.5,48,0.03125,4,9,Jordan
1.5,48,0.03125,4,10,Jordan
1.4,48,0.0291666667,4,11,Jordan
1.1428571429,48,0.0238095238,4,12,Jordan
1.3333333333,48,0.0277777778,4,13,Jordan
1.347826087,48,0.0280797101,4,14,Jordan
1.3888888889,48,0.0289351852,4,15,Jordan
1.3684210526,48,0.0285087719,4,16,Jordan
1.5555555556,48,0.0324074074,4,17,Jordan
1.3181818182,48,0.0274621212,4,18,Jordan
1.5789473684,48,0.0328947368,4,19,Jordan
1.4117647059,48,0.0294117647,4,20,Jordan
1.3529411765,48,0.0281862745,4,21,Jordan
1.25,48,0.0260416667,4,22,Jordan
1.25,48,0.0260416667,4,23,Jordan
1.25,48,0.0260416667,5,0,Jordan
1.1111111111,48,0.0231481481,5,1,Jordan
1,48,0.0208333333,5,2,Jordan
1,48,0.0208333333,5,3,Jordan
1,48,0.0208333333,5,4,Jordan
1,48,0.0208333333,5,5,Jordan
1,48,0.0208333333,5,6,Jordan
1,48,0.0208333333,5,7,Jordan
1.2727272727,48,0.0265151515,5,8,Jordan
1.1666666667,48,0.0243055556,5,9,Jordan
1.25,48,0.0260416667,5,10,Jordan
1.2,48,0.025,5,11,Jordan
1.2380952381,48,0.0257936508,5,12,Jordan
1.4347826087,48,0.0298913043,5,13,Jordan
1.4090909091,48,0.0293560606,5,14,Jordan
1.16,48,0.0241666667,5,15,Jordan
1.4074074074,48,0.0293209877,5,16,Jordan
1.4074074074,48,0.0293209877,5,17,Jordan
1.4285714286,48,0.0297619048,5,18,Jordan
1.4166666667,48,0.0295138889,5,19,Jordan
1.5,48,0.03125,5,20,Jordan
1.3684210526,48,0.0285087719,5,21,Jordan
1.4285714286,48,0.0297619048,5,22,Jordan
1.2307692308,48,0.0256410256,5,23,Jordan
1.1,48,0.0229166667,6,0,Jordan
1,48,0.0208333333,6,1,Jordan
1,48,0.0208333333,6,2,Jordan
1,48,0.0208333333,6,3,Jordan
1,48,0.0208333333,6,4,Jordan
1,48,0.0208333333,6,5,Jordan
1.25,48,0.0260416667,6,6,Jordan
1.2857142857,48,0.0267857143,6,7,Jordan
1.2222222222,48,0.025462963,6,8,Jordan
1.3181818182,48,0.0274621212,6,9,Jordan
1.5714285714,48,0.0327380952,6,10,Jordan
1.5,48,0.03125,6,11,Jordan
1.5789473684,48,0.0328947368,6,12,Jordan
1.7,48,0.0354166667,6,13,Jordan
1.75,48,0.0364583333,6,14,Jordan
1.5,48,0.03125,6,15,Jordan
1.2727272727,48,0.0265151515,6,16,Jordan
1.2631578947,48,0.0263157895,6,17,Jordan
1.2608695652,48,0.0262681159,6,18,Jordan
1.3684210526,48,0.0285087719,6,19,Jordan
1.2608695652,48,0.0262681159,6,20,Jordan
1.3529411765,48,0.0281862745,6,21,Jordan
1.2307692308,48,0.0256410256,6,22,Jordan
1,48,0.0208333333,6,23,Jordan
1,13,0.0769230769,0,1,Kazakhstan
1,13,0.0769230769,0,2,Kazakhstan
1,13,0.0769230769,0,3,Kazakhstan
1,13,0.0769230769,0,4,Kazakhstan
1,13,0.0769230769,0,5,Kazakhstan
1,13,0.0769230769,0,6,Kazakhstan
1,13,0.0769230769,0,7,Kazakhstan
1,13,0.0769230769,0,8,Kazakhstan
1,13,0.0769230769,0,9,Kazakhstan
1,13,0.0769230769,0,10,Kazakhstan
1,13,0.0769230769,0,11,Kazakhstan
1,13,0.0769230769,0,12,Kazakhstan
1,13,0.0769230769,0,13,Kazakhstan
1,13,0.0769230769,0,14,Kazakhstan
1.0625,13,0.0817307692,0,15,Kazakhstan
1.0588235294,13,0.0814479638,0,16,Kazakhstan
1.0555555556,13,0.0811965812,0,17,Kazakhstan
1.125,13,0.0865384615,0,18,Kazakhstan
1.0769230769,13,0.0828402367,0,19,Kazakhstan
1,13,0.0769230769,0,20,Kazakhstan
1,13,0.0769230769,0,21,Kazakhstan
1,13,0.0769230769,0,22,Kazakhstan
1,13,0.0769230769,0,23,Kazakhstan
1,13,0.0769230769,1,0,Kazakhstan
1,13,0.0769230769,1,1,Kazakhstan
1,13,0.0769230769,1,2,Kazakhstan
1,13,0.0769230769,1,3,Kazakhstan
1,13,0.0769230769,1,4,Kazakhstan
1,13,0.0769230769,1,5,Kazakhstan
1,13,0.0769230769,1,6,Kazakhstan
1,13,0.0769230769,1,7,Kazakhstan
1.0384615385,13,0.0798816568,1,8,Kazakhstan
1.1923076923,13,0.0917159763,1,9,Kazakhstan
1.375,13,0.1057692308,1,10,Kazakhstan
1.3157894737,13,0.1012145749,1,11,Kazakhstan
1.1333333333,13,0.0871794872,1,12,Kazakhstan
1.0555555556,13,0.0811965812,1,13,Kazakhstan
1.25,13,0.0961538462,1,14,Kazakhstan
1.4,13,0.1076923077,1,15,Kazakhstan
1.4074074074,13,0.1082621083,1,16,Kazakhstan
1.3793103448,13,0.1061007958,1,17,Kazakhstan
1.3703703704,13,0.1054131054,1,18,Kazakhstan
1.15,13,0.0884615385,1,19,Kazakhstan
1.1176470588,13,0.0859728507,1,20,Kazakhstan
1,13,0.0769230769,1,21,Kazakhstan
1,13,0.0769230769,1,22,Kazakhstan
1,13,0.0769230769,2,0,Kazakhstan
1,13,0.0769230769,2,1,Kazakhstan
1,13,0.0769230769,2,2,Kazakhstan
1,13,0.0769230769,2,3,Kazakhstan
1.0714285714,13,0.0824175824,2,4,Kazakhstan
1.0714285714,13,0.0824175824,2,5,Kazakhstan
1,13,0.0769230769,2,6,Kazakhstan
1.0526315789,13,0.0809716599,2,7,Kazakhstan
1.0869565217,13,0.0836120401,2,8,Kazakhstan
1.24,13,0.0953846154,2,9,Kazakhstan
1.4,13,0.1076923077,2,10,Kazakhstan
1.3076923077,13,0.100591716,2,11,Kazakhstan
1.1818181818,13,0.0909090909,2,12,Kazakhstan
1.1875,13,0.0913461538,2,13,Kazakhstan
1.2142857143,13,0.0934065934,2,14,Kazakhstan
1.3181818182,13,0.1013986014,2,15,Kazakhstan
1.4285714286,13,0.1098901099,2,16,Kazakhstan
1.2068965517,13,0.0928381963,2,17,Kazakhstan
1.3913043478,13,0.1070234114,2,18,Kazakhstan
1.2272727273,13,0.0944055944,2,19,Kazakhstan
1.0416666667,13,0.0801282051,2,20,Kazakhstan
1,13,0.0769230769,2,21,Kazakhstan
1,13,0.0769230769,2,22,Kazakhstan
1,13,0.0769230769,2,23,Kazakhstan
1,13,0.0769230769,3,0,Kazakhstan
1,13,0.0769230769,3,1,Kazakhstan
1,13,0.0769230769,3,2,Kazakhstan
1,13,0.0769230769,3,3,Kazakhstan
1,13,0.0769230769,3,4,Kazakhstan
1,13,0.0769230769,3,5,Kazakhstan
1,13,0.0769230769,3,6,Kazakhstan
1,13,0.0769230769,3,7,Kazakhstan
1.037037037,13,0.0797720798,3,8,Kazakhstan
1.1290322581,13,0.0868486352,3,9,Kazakhstan
1.1875,13,0.0913461538,3,10,Kazakhstan
1.2068965517,13,0.0928381963,3,11,Kazakhstan
1.16,13,0.0892307692,3,12,Kazakhstan
1.1363636364,13,0.0874125874,3,13,Kazakhstan
1.1111111111,13,0.0854700855,3,14,Kazakhstan
1.4210526316,13,0.1093117409,3,15,Kazakhstan
1.5384615385,13,0.1183431953,3,16,Kazakhstan
1.4,13,0.1076923077,3,17,Kazakhstan
1.4545454545,13,0.1118881119,3,18,Kazakhstan
1.0740740741,13,0.0826210826,3,19,Kazakhstan
1.0454545455,13,0.0804195804,3,20,Kazakhstan
1.0833333333,13,0.0833333333,3,21,Kazakhstan
1,13,0.0769230769,3,22,Kazakhstan
1,13,0.0769230769,3,23,Kazakhstan
