Country,Day,Hour,Workers
New Zealand,0,12,12.2884615385
New Zealand,0,13,12.0192307692
New Zealand,0,14,12.9038461538
New Zealand,0,15,12.8846153846
New Zealand,0,16,13.8076923077
New Zealand,0,17,15.8269230769
New Zealand,0,18,17.6538461538
New Zealand,0,19,18.9038461538
New Zealand,0,20,19.2692307692
New Zealand,0,21,18.7115384615
New Zealand,0,22,16.8461538462
New Zealand,0,23,17.9230769231
New Zealand,1,0,16.8461538462
New Zealand,1,1,14.9615384615
New Zealand,1,2,9.9038461538
New Zealand,1,3,7.5576923077
New Zealand,1,4,5.7692307692
New Zealand,1,5,5.4230769231
New Zealand,1,6,7.5192307692
New Zealand,1,7,9.5769230769
New Zealand,1,8,13.8846153846
New Zealand,1,9,16.8269230769
New Zealand,1,10,20.2692307692
New Zealand,1,11,23.2692307692
New Zealand,1,12,24.7692307692
New Zealand,1,13,25.0192307692
New Zealand,1,14,24.2115384615
New Zealand,1,15,27.1153846154
New Zealand,1,16,27.9615384615
New Zealand,1,17,26.7692307692
New Zealand,1,18,24.9038461538
New Zealand,1,19,24.25
New Zealand,1,20,21.8461538462
New Zealand,1,21,20.8269230769
New Zealand,1,22,19.9038461538
New Zealand,1,23,21.9038461538
New Zealand,2,0,19.9038461538
New Zealand,2,1,14.4230769231
New Zealand,2,2,8.5384615385
New Zealand,2,3,6.5961538462
New Zealand,2,4,6.3653846154
New Zealand,2,5,7.2307692308
New Zealand,2,6,10.4615384615
New Zealand,2,7,16.2115384615
New Zealand,2,8,22.7692307692
New Zealand,2,9,25.6538461538
New Zealand,2,10,27.6346153846
New Zealand,2,11,31.1538461538
New Zealand,2,12,30.0769230769
New Zealand,2,13,29.4423076923
New Zealand,2,14,32.5961538462
New Zealand,2,15,35.4038461538
New Zealand,2,16,33.7115384615
New Zealand,2,17,32.7115384615
New Zealand,2,18,31.6730769231
New Zealand,2,19,30.5961538462
New Zealand,2,20,26.7884615385
New Zealand,2,21,23.5769230769
New Zealand,2,22,20.6538461538
New Zealand,2,23,21.3269230769
New Zealand,3,0,19.5384615385
New Zealand,3,1,17.6730769231
New Zealand,3,2,11.9038461538
New Zealand,3,3,6.5961538462
New Zealand,3,4,5.8846153846
New Zealand,3,5,6.0192307692
New Zealand,3,6,9.6538461538
New Zealand,3,7,17.6346153846
New Zealand,3,8,22.5192307692
New Zealand,3,9,24.7307692308
New Zealand,3,10,29.4423076923
New Zealand,3,11,30.6730769231
New Zealand,3,12,30.2692307692
New Zealand,3,13,30.9423076923
New Zealand,3,14,30.1923076923
New Zealand,3,15,33.3653846154
New Zealand,3,16,32.3269230769
New Zealand,3,17,31.9038461538
New Zealand,3,18,31.7307692308
New Zealand,3,19,29.5
New Zealand,3,20,28.2307692308
New Zealand,3,21,26.2115384615
New Zealand,3,22,23.8076923077
New Zealand,3,23,21.9423076923
New Zealand,4,0,20.4230769231
New Zealand,4,1,16.8269230769
New Zealand,4,2,12.4807692308
New Zealand,4,3,9.2692307692
New Zealand,4,4,5.2115384615
New Zealand,4,5,6.3653846154
New Zealand,4,6,9.1730769231
New Zealand,4,7,17.1346153846
New Zealand,4,8,21.8461538462
New Zealand,4,9,24.8076923077
New Zealand,4,10,29.5192307692
New Zealand,4,11,30.5769230769
New Zealand,4,12,29.4038461538
New Zealand,4,13,29.4615384615
New Zealand,4,14,29.2884615385
New Zealand,4,15,33.4038461538
New Zealand,4,16,32.3076923077
New Zealand,4,17,31.75
New Zealand,4,18,33.4615384615
New Zealand,4,19,29.8076923077
New Zealand,4,20,26.4038461538
New Zealand,4,21,23
New Zealand,4,22,23.0769230769
New Zealand,4,23,23.5
New Zealand,5,0,22.5192307692
New Zealand,5,1,17.2307692308
New Zealand,5,2,13.3269230769
New Zealand,5,3,8.8269230769
New Zealand,5,4,7.0576923077
New Zealand,5,5,6.8461538462
New Zealand,5,6,8.0192307692
New Zealand,5,7,14.3269230769
New Zealand,5,8,21.9230769231
New Zealand,5,9,25.1153846154
New Zealand,5,10,29.4038461538
New Zealand,5,11,30.4230769231
New Zealand,5,12,28.6538461538
New Zealand,5,13,30.0192307692
New Zealand,5,14,27.6538461538
New Zealand,5,15,28.1538461538
New Zealand,5,16,25.5192307692
New Zealand,5,17,25.25
New Zealand,5,18,23.3076923077
New Zealand,5,19,22.7115384615
New Zealand,5,20,22.2307692308
New Zealand,5,21,21.6346153846
New Zealand,5,22,21.8076923077
New Zealand,5,23,20.8846153846
New Zealand,6,0,20.4038461538
New Zealand,6,1,16.2884615385
New Zealand,6,2,11.7115384615
New Zealand,6,3,8.0384615385
New Zealand,6,4,6.7307692308
New Zealand,6,5,6.3653846154
New Zealand,6,6,7.25
New Zealand,6,7,10.1730769231
New Zealand,6,8,13.1153846154
New Zealand,6,9,15.1153846154
New Zealand,6,10,14.8076923077
New Zealand,6,11,17.0961538462
New Zealand,6,12,18.1538461538
New Zealand,6,13,19.9423076923
New Zealand,6,14,19.6346153846
New Zealand,6,15,18.8269230769
New Zealand,6,16,18.7307692308
New Zealand,6,17,21.0192307692
New Zealand,6,18,20.5192307692
New Zealand,6,19,20.3269230769
New Zealand,6,20,18.9038461538
New Zealand,6,21,18.5961538462
New Zealand,6,22,17
New Zealand,6,23,15.8269230769
Pakistan,0,0,1245.1153846154
Pakistan,0,1,1115.3076923077
Pakistan,0,2,914.4615384615
Pakistan,0,3,715.0769230769
Pakistan,0,4,575.5769230769
Pakistan,0,5,479.9423076923
Pakistan,0,6,442.2884615385
Pakistan,0,7,454.0576923077
Pakistan,0,8,517.6153846154
Pakistan,0,9,633.4615384615
Pakistan,0,10,796.4038461538
Pakistan,0,11,930.9807692308
Pakistan,0,12,1060.4038461538
Pakistan,0,13,1075.4615384615
Pakistan,0,14,1144.1153846154
Pakistan,0,15,1187.6538461538
Pakistan,0,16,1195.8076923077
Pakistan,0,17,1185.1346153846
Pakistan,0,18,1187.5
Pakistan,0,19,1173.4038461538
Pakistan,0,20,1163.5769230769
Pakistan,0,21,1155.5576923077
Pakistan,0,22,1191.2884615385
Pakistan,0,23,1174.6538461538
Pakistan,1,0,1030.9230769231
Pakistan,1,1,884.4423076923
Pakistan,1,2,711.0576923077
Pakistan,1,3,547.2307692308
Pakistan,1,4,411.9615384615
Pakistan,1,5,331.3653846154
Pakistan,1,6,356.9038461538
Pakistan,1,7,432.5576923077
Pakistan,1,8,582.2692307692
Pakistan,1,9,869.5
Pakistan,1,10,1119.8846153846
Pakistan,1,11,1283.25
Pakistan,1,12,1443.1730769231
Pakistan,1,13,1453.6153846154
Pakistan,1,14,1584.8846153846
Pakistan,1,15,1681.5
Pakistan,1,16,1701.5576923077
Pakistan,1,17,1645.6730769231
Pakistan,1,18,1609.0576923077
Pakistan,1,19,1567.5769230769
Pakistan,1,20,1540.6346153846
Pakistan,1,21,1548.1153846154
Pakistan,1,22,1563.25
Pakistan,1,23,1492.9230769231
Pakistan,2,0,1414.0961538462
Pakistan,2,1,1226.9615384615
Pakistan,2,2,1031.7692307692
Pakistan,2,3,841.9423076923
Pakistan,2,4,705.1538461538
Pakistan,2,5,633.0384615385
Pakistan,2,6,609.5192307692
Pakistan,2,7,648.8461538462
Pakistan,2,8,800.6153846154
Pakistan,2,9,1103.3269230769
Pakistan,2,10,1341.1923076923
Pakistan,2,11,1521.5192307692
Pakistan,2,12,1662.9615384615
Pakistan,2,13,1654.3846153846
Pakistan,2,14,1789.4230769231
Pakistan,2,15,1864.2115384615
Pakistan,2,16,1894.5192307692
Pakistan,2,17,1806.4615384615
Pakistan,2,18,1775.1153846154
Pakistan,2,19,1738.1730769231
Pakistan,2,20,1734.5
Pakistan,2,21,1748
Pakistan,2,22,1725.9807692308
Pakistan,2,23,1654.2884615385
Pakistan,3,0,1552.7115384615
Pakistan,3,1,1344.8846153846
Pakistan,3,2,1104.8461538462
Pakistan,3,3,883.7115384615
Pakistan,3,4,727.7692307692
Pakistan,3,5,657.5
Pakistan,3,6,633.2692307692
Pakistan,3,7,669.5961538462
Pakistan,3,8,799.3269230769
Pakistan,3,9,1094.8846153846
Pakistan,3,10,1347.5384615385
Pakistan,3,11,1514.1538461538
Pakistan,3,12,1678.2115384615
Pakistan,3,13,1685.2115384615
Pakistan,3,14,1785.25
Pakistan,3,15,1870.6346153846
Pakistan,3,16,1898.3269230769
Pakistan,3,17,1831.3653846154
Pakistan,3,18,1791.9230769231
Pakistan,3,19,1732.0576923077
Pakistan,3,20,1736.3269230769
Pakistan,3,21,1759.9807692308
Pakistan,3,22,1776.2115384615
Pakistan,3,23,1718.4038461538
Pakistan,4,0,1582.0576923077
Pakistan,4,1,1383.8269230769
Pakistan,4,2,1137.2884615385
Pakistan,4,3,911.5961538462
Pakistan,4,4,748.0192307692
Pakistan,4,5,664.3461538462
Pakistan,4,6,599.8076923077
Pakistan,4,7,635.7115384615
Pakistan,4,8,792.7307692308
Pakistan,4,9,1118.9230769231
Pakistan,4,10,1387.9615384615
Pakistan,4,11,1574.3653846154
Pakistan,4,12,1735.3653846154
Pakistan,4,13,1708.8653846154
Pakistan,4,14,1858.6538461538
Pakistan,4,15,1953.0384615385
Pakistan,4,16,1959.8076923077
Pakistan,4,17,1895.1346153846
Pakistan,4,18,1867.5576923077
Pakistan,4,19,1804.0961538462
Pakistan,4,20,1793.0192307692
Pakistan,4,21,1800.0384615385
Pakistan,4,22,1794.9615384615
Pakistan,4,23,1734.7307692308
Pakistan,5,0,1633.9423076923
Pakistan,5,1,1437.7115384615
Pakistan,5,2,1188.0769230769
Pakistan,5,3,948.8653846154
Pakistan,5,4,776.7115384615
Pakistan,5,5,685.8269230769
Pakistan,5,6,649.4423076923
Pakistan,5,7,675.6346153846
Pakistan,5,8,799.3846153846
Pakistan,5,9,1114.3269230769
Pakistan,5,10,1375.0384615385
Pakistan,5,11,1565.8653846154
Pakistan,5,12,1629.6730769231
Pakistan,5,13,1379.9423076923
Pakistan,5,14,1644.6538461538
Pakistan,5,15,1935
Pakistan,5,16,1956.4423076923
Pakistan,5,17,1875.75
Pakistan,5,18,1832.3461538462
Pakistan,5,19,1754.2884615385
Pakistan,5,20,1723.0769230769
Pakistan,5,21,1714.5192307692
Pakistan,5,22,1707.3461538462
Pakistan,5,23,1652.5192307692
Pakistan,6,0,1542.3846153846
Pakistan,6,1,1358.4038461538
Pakistan,6,2,1124.3269230769
Pakistan,6,3,889.4615384615
Pakistan,6,4,737.0961538462
Pakistan,6,5,636.5384615385
Pakistan,6,6,571.7692307692
Pakistan,6,7,595.2115384615
Pakistan,6,8,702.5
Pakistan,6,9,954.4615384615
Pakistan,6,10,1147.4038461538
Pakistan,6,11,1304.5961538462
Pakistan,6,12,1441.75
Pakistan,6,13,1449.3653846154
Pakistan,6,14,1513.6346153846
Pakistan,6,15,1566
Pakistan,6,16,1572.4038461538
Pakistan,6,17,1526.5961538462
Pakistan,6,18,1493.5192307692
Pakistan,6,19,1434.3269230769
Pakistan,6,20,1409.1538461538
Pakistan,6,21,1353.7307692308
Pakistan,6,22,1366.2307692308
Pakistan,6,23,1320
Peru,0,0,10.1346153846
Peru,0,1,7.0769230769
Peru,0,2,5.8076923077
Peru,0,3,4.8653846154
Peru,0,4,4.6730769231
Peru,0,5,3.8076923077
Peru,0,6,3.5192307692
Peru,0,7,4.5576923077
Peru,0,8,7.1730769231
Peru,0,9,11.4423076923
Peru,0,10,13.8653846154
Peru,0,11,15.9230769231
Peru,0,12,16.5
Peru,0,13,16.25
Peru,0,14,19.1538461538
Peru,0,15,19.9038461538
Peru,0,16,20.1538461538
Peru,0,17,19.3846153846
Peru,0,18,17.0961538462
Peru,0,19,9.2884615385
Peru,0,20,6.4230769231
Peru,0,21,6.0384615385
Peru,0,22,5.9423076923
Peru,0,23,5.5576923077
Peru,1,0,5.3269230769
Peru,1,1,3.8846153846
Peru,1,2,3.6730769231
Peru,1,3,4.8653846154
Peru,1,4,5.0961538462
Peru,1,5,4.5961538462
Peru,1,6,6.0192307692
Peru,1,7,9.2692307692
Peru,1,8,15.0384615385
Peru,1,9,27.9807692308
Peru,1,10,31.5961538462
Peru,1,11,36.7115384615
Peru,1,12,37.3076923077
Peru,1,13,34.4038461538
Peru,1,14,35.6538461538
Peru,1,15,38.8269230769
Peru,1,16,40.4807692308
Peru,1,17,38.4807692308
Peru,1,18,30.7307692308
Peru,1,19,24
Peru,1,20,19.7307692308
Peru,1,21,17.4807692308
Peru,1,22,14.5
Peru,1,23,12.2692307692
Peru,2,0,11.1730769231
Peru,2,1,9.1730769231
Peru,2,2,8.3076923077
Peru,2,3,8.2692307692
Peru,2,4,6.8269230769
Peru,2,5,5.5576923077
Peru,2,6,7.0769230769
Peru,2,7,9.1923076923
Peru,2,8,16.1346153846
Peru,2,9,31.0192307692
Peru,2,10,37.9230769231
Peru,2,11,43.4230769231
Peru,2,12,42.5
Peru,2,13,37.8269230769
Peru,2,14,35.6153846154
Peru,2,15,41.3269230769
Peru,2,16,40.8461538462
Peru,2,17,37.5769230769
Peru,2,18,30.0961538462
Peru,2,19,23.6346153846
Peru,2,20,19.0576923077
Peru,2,21,19.5961538462
Peru,2,22,17.4038461538
Peru,2,23,14.7307692308
Peru,3,0,14.0192307692
Peru,3,1,10.1730769231
Peru,3,2,8.5192307692
Peru,3,3,7.6538461538
Peru,3,4,6.6923076923
Peru,3,5,5.3461538462
Peru,3,6,5.4038461538
Peru,3,7,9.2307692308
Peru,3,8,16.8076923077
Peru,3,9,28.3461538462
Peru,3,10,36.4807692308
Peru,3,11,43.1923076923
Peru,3,12,42.4615384615
Peru,3,13,36.7884615385
Peru,3,14,35.4807692308
Peru,3,15,37.6730769231
Peru,3,16,37.8653846154
Peru,3,17,37.25
Peru,3,18,31.25
Peru,3,19,24.4230769231
Peru,3,20,17.0961538462
Peru,3,21,16.8269230769
Peru,3,22,16.1730769231
Peru,3,23,14.0384615385
Peru,4,0,12.3269230769
Peru,4,1,10.2115384615
Peru,4,2,10.25
Peru,4,3,8.25
Peru,4,4,7.3269230769
Peru,4,5,6.7692307692
Peru,4,6,7.4807692308
Peru,4,7,10.8846153846
Peru,4,8,17.1923076923
Peru,4,9,31.4807692308
Peru,4,10,37.6153846154
Peru,4,11,41.8846153846
Peru,4,12,40.6346153846
Peru,4,13,35.5961538462
Peru,4,14,35.7307692308
Peru,4,15,37.8846153846
Peru,4,16,37.1538461538
Peru,4,17,36.6923076923
Peru,4,18,33.3846153846
Peru,4,19,24.4230769231
Peru,4,20,20.0576923077
Peru,4,21,20.2884615385
Peru,4,22,18.1153846154
Peru,4,23,13.5
Peru,5,0,14.2692307692
Peru,5,1,12.3076923077
Peru,5,2,10.5
Peru,5,3,9.25
Peru,5,4,7.0384615385
Peru,5,5,5.5
Peru,5,6,6.3653846154
Peru,5,7,10.5769230769
Peru,5,8,17.5
Peru,5,9,30.8076923077
Peru,5,10,37.7307692308
Peru,5,11,43.5769230769
Peru,5,12,38.6730769231
Peru,5,13,34.1153846154
Peru,5,14,36.5769230769
Peru,5,15,39.5192307692
Peru,5,16,39.4807692308
Peru,5,17,38.5192307692
Peru,5,18,32.9038461538
Peru,5,19,24.6346153846
Peru,5,20,18.4807692308
Peru,5,21,16
Peru,5,22,13
Peru,5,23,11.7115384615
Peru,6,0,11.4423076923
Peru,6,1,10.3269230769
Peru,6,2,7.3076923077
Peru,6,3,6.2307692308
Peru,6,4,5.7692307692
Peru,6,5,5.0961538462
Peru,6,6,5.1730769231
Peru,6,7,5.5576923077
Peru,6,8,7.5576923077
Peru,6,9,10.6730769231
Peru,6,10,14.4615384615
Peru,6,11,16.75
Peru,6,12,17.0769230769
Peru,6,13,16.8269230769
Peru,6,14,19.1730769231
Peru,6,15,20.0192307692
Peru,6,16,18.3269230769
Peru,6,17,18.5961538462
Peru,6,18,16.8653846154
Peru,6,19,14.7307692308
Peru,6,20,13
Peru,6,21,10.6923076923
Peru,6,22,9.5961538462
Peru,6,23,9.0384615385
Philippines,0,0,5692.0576923077
Philippines,0,1,4856.0384615385
Philippines,0,2,3969.8076923077
Philippines,0,3,3418.9807692308
Philippines,0,4,3155.6923076923
Philippines,0,5,3113.2307692308
Philippines,0,6,3406.3653846154
Philippines,0,7,3972.9038461538
Philippines,0,8,4597.0769230769
Philippines,0,9,5331.1538461538
Philippines,0,10,5993.0384615385
Philippines,0,11,6181.1730769231
Philippines,0,12,5998.0961538462
Philippines,0,13,6399.0576923077
Philippines,0,14,6737.9615384615
Philippines,0,15,6729.8269230769
Philippines,0,16,6484.1730769231
Philippines,0,17,6232.7115384615
Philippines,0,18,6260.9423076923
Philippines,0,19,6525.4423076923
Philippines,0,20,7223.5192307692
Philippines,0,21,7861.5769230769
Philippines,0,22,7855.4615384615
Philippines,0,23,7112.2692307692
Philippines,1,0,5798.8076923077
Philippines,1,1,4868.25
Philippines,1,2,4227.3846153846
Philippines,1,3,3773.4615384615
Philippines,1,4,3643.0576923077
Philippines,1,5,3880.5961538462
Philippines,1,6,4479.1346153846
Philippines,1,7,4895.3653846154
Philippines,1,8,5278.8269230769
Philippines,1,9,6277.8653846154
Philippines,1,10,7161.25
Philippines,1,11,7388.0192307692
Philippines,1,12,7003.7692307692
Philippines,1,13,7772.7307692308
Philippines,1,14,8278.2692307692
Philippines,1,15,8331.5384615385
Philippines,1,16,8078.4807692308
Philippines,1,17,7601.6153846154
Philippines,1,18,7436.8076923077
Philippines,1,19,7595.9423076923
Philippines,1,20,8441.2692307692
Philippines,1,21,9325.9423076923
Philippines,1,22,9433.25
Philippines,1,23,8695
Philippines,2,0,7390.0576923077
Philippines,2,1,6407.5192307692
Philippines,2,2,5614.2115384615
Philippines,2,3,5038.5192307692
Philippines,2,4,4763.0384615385
Philippines,2,5,4758.6153846154
Philippines,2,6,5081.7692307692
Philippines,2,7,5859.6538461538
Philippines,2,8,7201.7692307692
Philippines,2,9,8490.9230769231
Philippines,2,10,9355.2692307692
Philippines,2,11,9346.1153846154
Philippines,2,12,8618.8076923077
Philippines,2,13,9369.5192307692
Philippines,2,14,9865.1346153846
Philippines,2,15,9861.4230769231
Philippines,2,16,9497.3076923077
Philippines,2,17,8847.2115384615
Philippines,2,18,8537.75
Philippines,2,19,8671.6153846154
Philippines,2,20,9550.8076923077
Philippines,2,21,10548.5961538461
Philippines,2,22,10645.2307692307
Philippines,2,23,9758.0576923077
Philippines,3,0,8256.4230769231
Philippines,3,1,7155.7307692308
Philippines,3,2,6253.7307692308
Philippines,3,3,5591.8076923077
Philippines,3,4,5255.75
Philippines,3,5,5203.3846153846
Philippines,3,6,5527
Philippines,3,7,6334.3461538462
Philippines,3,8,7647.3653846154
Philippines,3,9,8898.75
Philippines,3,10,9721.6538461538
Philippines,3,11,9741.8846153846
Philippines,3,12,8970.5576923077
Philippines,3,13,9716.8461538462
Philippines,3,14,10217.6538461538
Philippines,3,15,10161.4807692307
Philippines,3,16,9792.1153846154
Philippines,3,17,9057.0576923077
Philippines,3,18,8740.4230769231
Philippines,3,19,8812.6923076923
Philippines,3,20,9745.75
Philippines,3,21,10774.2884615384
Philippines,3,22,10919.1153846153
Philippines,3,23,9998.1153846154
Philippines,4,0,8504.1153846154
Philippines,4,1,7387.2692307692
Philippines,4,2,6464.5192307692
Philippines,4,3,5785.8461538462
Philippines,4,4,5477.9230769231
Philippines,4,5,5399.7115384615
Philippines,4,6,5667.3076923077
Philippines,4,7,6435.3269230769
Philippines,4,8,7750.1538461538
Philippines,4,9,8413.3269230769
Philippines,4,10,9354.6923076923
Philippines,4,11,9791.0769230769
Philippines,4,12,9177.3846153846
Philippines,4,13,10027.3461538461
Philippines,4,14,10539.25
Philippines,4,15,10452.75
Philippines,4,16,9951.2884615385
Philippines,4,17,9208.8461538462
Philippines,4,18,8808.75
Philippines,4,19,8845.8846153846
Philippines,4,20,9696.5384615385
Philippines,4,21,10780.1538461538
Philippines,4,22,10983.923076923
Philippines,4,23,10049.9423076923
Philippines,5,0,8614.25
Philippines,5,1,7493.0192307692
Philippines,5,2,6541.5769230769
Philippines,5,3,5836.9423076923
Philippines,5,4,5446.1730769231
Philippines,5,5,5347.1730769231
Philippines,5,6,5579.5769230769
Philippines,5,7,6315.75
Philippines,5,8,7546.5576923077
Philippines,5,9,8794.4423076923
Philippines,5,10,9603.6346153846
Philippines,5,11,9616.1923076923
Philippines,5,12,8840.0576923077
Philippines,5,13,9477.3461538462
Philippines,5,14,9897.9807692308
Philippines,5,15,9748.2692307692
Philippines,5,16,9268.2692307692
Philippines,5,17,8520.8653846154
Philippines,5,18,8087.3846153846
Philippines,5,19,8059.5192307692
Philippines,5,20,8804.75
Philippines,5,21,9803.3653846154
Philippines,5,22,10044.3461538461
Philippines,5,23,9348.75
Philippines,6,0,8116.75
Philippines,6,1,7024.1923076923
Philippines,6,2,6143.5961538462
Philippines,6,3,5462.2307692308
Philippines,6,4,5016.2692307692
Philippines,6,5,4760.3076923077
Philippines,6,6,4830.5
Philippines,6,7,5261.0576923077
Philippines,6,8,6043.1346153846
Philippines,6,9,6959.9038461538
Philippines,6,10,7618.1346153846
Philippines,6,11,7598.3461538462
Philippines,6,12,7027.75
Philippines,6,13,7362.8653846154
Philippines,6,14,7613.9807692308
Philippines,6,15,7540.6153846154
Philippines,6,16,7211.7692307692
Philippines,6,17,6747.9230769231
Philippines,6,18,6583.0384615385
Philippines,6,19,6629.5961538462
Philippines,6,20,7219.0576923077
Philippines,6,21,7683.5576923077
Philippines,6,22,7604.5384615385
Philippines,6,23,6856.7884615385
Poland,0,0,18.1730769231
Poland,0,1,11.9807692308
Poland,0,2,7.5
Poland,0,3,5.1538461538
Poland,0,4,4.1538461538
Poland,0,5,4.1538461538
Poland,0,6,4.9230769231
Poland,0,7,9.75
Poland,0,8,16.3653846154
Poland,0,9,29.1730769231
Poland,0,10,34.8461538462
Poland,0,11,42.5576923077
Poland,0,12,48.9230769231
Poland,0,13,50.3846153846
Poland,0,14,47.7692307692
Poland,0,15,46.9230769231
Poland,0,16,48.3653846154
Poland,0,17,51.0192307692
Poland,0,18,57.4615384615
Poland,0,19,61.3269230769
Poland,0,20,66.1730769231
Poland,0,21,63.0961538462
Poland,0,22,53.8846153846
Poland,0,23,36.3461538462
Poland,1,0,20
Poland,1,1,10.1346153846
Poland,1,2,6.5384615385
Poland,1,3,5.6923076923
Poland,1,4,6.5961538462
Poland,1,5,15.5
Poland,1,6,46.4423076923
Poland,1,7,122.75
Poland,1,8,206.8653846154
Poland,1,9,273.7884615385
Poland,1,10,319.8461538462
Poland,1,11,343.25
Poland,1,12,344.6923076923
Poland,1,13,344.9038461538
Poland,1,14,337.8461538462
Poland,1,15,301.5192307692
Poland,1,16,233.5192307692
Poland,1,17,169.3846153846
Poland,1,18,134
Poland,1,19,119.3846153846
Poland,1,20,110.5576923077
Poland,1,21,99.1538461538
Poland,1,22,81.9038461538
Poland,1,23,53.8076923077
Poland,2,0,31.2115384615
Poland,2,1,18.4038461538
Poland,2,2,10.3461538462
Poland,2,3,7.9615384615
Poland,2,4,9.0384615385
Poland,2,5,18.3076923077
Poland,2,6,48.7115384615
Poland,2,7,126.0769230769
Poland,2,8,217.5769230769
Poland,2,9,298.0961538462
Poland,2,10,342.6730769231
Poland,2,11,363.6346153846
Poland,2,12,367.7115384615
Poland,2,13,367.5769230769
Poland,2,14,358.3269230769
Poland,2,15,320.4230769231
Poland,2,16,251.4038461538
Poland,2,17,185.2884615385
Poland,2,18,144.4807692308
Poland,2,19,127.0769230769
Poland,2,20,118.3846153846
Poland,2,21,109.0384615385
Poland,2,22,86.3846153846
Poland,2,23,62.0384615385
Poland,3,0,37.0576923077
Poland,3,1,18.25
Poland,3,2,9.6730769231
Poland,3,3,7.0769230769
Poland,3,4,7.6730769231
Poland,3,5,19.1153846154
Poland,3,6,50.9807692308
Poland,3,7,136.1923076923
Poland,3,8,227.7307692308
Poland,3,9,312.0769230769
Poland,3,10,360.5576923077
Poland,3,11,381.8269230769
Poland,3,12,387.4423076923
Poland,3,13,383.4615384615
Poland,3,14,373.8653846154
Poland,3,15,329.8269230769
Poland,3,16,254.9230769231
Poland,3,17,183.5192307692
Poland,3,18,140.7307692308
Poland,3,19,123.6153846154
Poland,3,20,119.9423076923
Poland,3,21,113.4615384615
Poland,3,22,90.6153846154
Poland,3,23,64.1346153846
Poland,4,0,36.6346153846
Poland,4,1,18.7692307692
Poland,4,2,10.4038461538
Poland,4,3,7.1153846154
Poland,4,4,8
Poland,4,5,16.5192307692
Poland,4,6,45.1730769231
Poland,4,7,126.2884615385
Poland,4,8,219.5961538462
Poland,4,9,302.5192307692
Poland,4,10,344.4807692308
Poland,4,11,366.8653846154
Poland,4,12,366.0961538462
Poland,4,13,365.1346153846
Poland,4,14,358.6346153846
Poland,4,15,318.3846153846
Poland,4,16,252.9615384615
Poland,4,17,183.9807692308
Poland,4,18,145.3076923077
Poland,4,19,127.2307692308
Poland,4,20,115.6153846154
Poland,4,21,107.1346153846
Poland,4,22,88.4615384615
Poland,4,23,62.6346153846
Poland,5,0,40.2884615385
Poland,5,1,22.1538461538
Poland,5,2,13.0576923077
Poland,5,3,9.1153846154
Poland,5,4,8.2884615385
Poland,5,5,17.5384615385
Poland,5,6,46.5769230769
Poland,5,7,126
Poland,5,8,218.4230769231
Poland,5,9,289.4615384615
Poland,5,10,336.3846153846
Poland,5,11,347.25
Poland,5,12,349.7115384615
Poland,5,13,350.2692307692
Poland,5,14,327.0192307692
Poland,5,15,279.4230769231
Poland,5,16,207.7692307692
Poland,5,17,145.9615384615
Poland,5,18,110.8076923077
Poland,5,19,89.6923076923
Poland,5,20,81.0961538462
Poland,5,21,76.3653846154
Poland,5,22,61.0576923077
Poland,5,23,42.0384615385
Poland,6,0,28.3269230769
Poland,6,1,16.4230769231
